Position,Win Probability,Average Score,Was Reached?,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
3 4 5 10 11 12,0.0151593,26.2953,No,N/A,N/A,3,4,5,N/A,3 4,3 5,4 5,10,11,3 4 5,3 10,4 10,5 10,5 11,3 4 10,3 5 10
1 2 3 4 5 8 11 13,0.0107999,28.3662,No,N/A,2,1 2,1 3,2 3,1 2 3,1 2 4,1 3 4,2 3 4,1 2 3 4,1 2 3 5,1 2 4 5,1 3 4 5,2 3 4 5,1 2 3 4 5,1 3 4 8,2 3 4 8,1 2 3 4 8
3 4 7 9 10 11 12,0.00643125,37.1182,No,N/A,N/A,3,4,N/A,N/A,3 4,N/A,9,3 7,4 7,3 9,4 9,3 4 7,4 11,3 4 9,3 4 10,3 4 11
1 3 4 5 8 10 11 12 13,0.00357713,41.7243,No,N/A,N/A,3,1 3,1 4,1 5,3 4,1 3 4,1 3 5,1 4 5,3 8,3 4 5,1 3 4 5,1 5 8,3 4 8,1 3 4 8,1 3 5 8,1 4 5 8
3 5 6 8 11,0.0176878,23.8935,No,N/A,N/A,3,N/A,5,6,N/A,3 5,3 6,N/A,5 6,N/A,5 8,3 5 6,N/A,3 5 8,3 6 8,N/A
4 5 6,0.0675369,9.98358,No,N/A,N/A,N/A,4,5,6,N/A,N/A,4 5,4 6,5 6,N/A,N/A,N/A,4 5 6,N/A,N/A,N/A
1 2 4 5 6 7 11 12,0.0148251,26.9524,No,N/A,2,1 2,4,1 4,2 4,1 2 4,1 2 5,4 5,1 4 5,2 4 5,1 2 4 5,1 2 4 6,1 2 5 6,4 5 6,1 4 5 6,2 4 5 6,1 2 4 5 6
3 4 6 7 9,0.0433965,15.4563,No,N/A,N/A,3,4,N/A,6,3 4,N/A,3 6,4 6,4 7,3 9,3 4 6,3 4 7,6 9,3 6 7,4 6 7,3 6 9
1 2 5 6 7 8 11 12 13,0.00367199,40.4711,No,N/A,2,1 2,N/A,5,1 5,2 5,1 2 5,1 2 6,1 2 7,5 6,1 5 6,2 5 6,1 2 5 6,1 2 5 7,1 2 6 7,1 2 6 8,5 6 7
4 5 6 10 11,0.0137854,26.6645,No,N/A,N/A,N/A,4,5,6,N/A,N/A,4 5,4 6,5 6,N/A,N/A,4 10,4 5 6,6 10,6 11,N/A
2 6 8 11 13,0.00961473,29.6622,No,N/A,2,N/A,N/A,N/A,6,N/A,2 6,N/A,2 8,11,N/A,2 11,6 8,2 13,2 6 8,6 11,N/A
1 2 5 8 11 12 13,0.00705167,33.0527,No,N/A,2,1 2,N/A,5,1 5,2 5,1 2 5,1 8,2 8,1 2 8,1 11,5 8,1 5 8,2 5 8,1 2 5 8,1 5 11,2 5 11
1 5 9 11,0.0510313,16.0056,No,N/A,N/A,N/A,N/A,5,1 5,N/A,N/A,9,1 9,11,1 11,N/A,5 9,1 5 9,5 11,1 5 11,N/A
1 2 6 7 8,0.0756037,12.5696,No,N/A,2,1 2,N/A,N/A,6,1 6,2 6,1 2 6,1 2 7,1 2 8,N/A,6 7,1 6 7,2 6 7,1 2 6 7,1 2 6 8,1 2 7 8
4 6 7 11 13,0.00494668,32.9838,No,N/A,N/A,N/A,4,N/A,6,7,N/A,N/A,4 6,4 7,N/A,6 7,N/A,4 11,N/A,4 6 7,7 11
3 5 7 9 11,0.030358,20.6474,No,N/A,N/A,3,N/A,5,N/A,7,3 5,9,3 7,11,5 7,N/A,5 9,3 5 7,7 9,3 5 9,7 11
4 5 6 9 10 11,0.0100749,31.602,No,N/A,N/A,N/A,4,5,6,N/A,N/A,4 5,4 6,5 6,N/A,4 9,5 9,4 5 6,6 10,6 11,4 5 9
3 5 6 7,0.0971184,8.89162,No,N/A,N/A,3,N/A,5,6,7,3 5,3 6,3 7,5 6,5 7,6 7,3 5 6,3 5 7,3 6 7,N/A,5 6 7
1 2 5 6 7 8 9 10 11 12 13,0.00212422,48.9927,No,N/A,2,1 2,N/A,5,1 5,2 5,1 2 5,1 2 6,1 2 7,5 6,1 5 6,2 5 6,1 2 5 6,1 2 5 7,1 2 6 7,1 2 6 8,5 6 7
3 6 7 8 11 12 13,0.00441306,38.5108,No,N/A,N/A,3,N/A,N/A,6,7,8,3 6,3 7,3 8,12,6 7,6 8,7 8,3 6 7,3 6 8,3 7 8
1 2 5 7 10 12,0.0293329,20.4167,No,N/A,2,1 2,N/A,5,1 5,2 5,1 2 5,2 7,1 2 7,1 10,5 7,1 5 7,2 5 7,1 2 5 7,1 5 10,2 5 10,1 2 5 10
3 5 8 9 10 11 12,0.00646785,37.4368,No,N/A,N/A,3,N/A,5,N/A,N/A,3 5,9,10,3 8,3 9,5 8,5 9,5 10,3 5 8,3 5 9,3 5 10
3 4 5 6 7 8 12,0.018194,23.4552,No,N/A,N/A,3,4,5,6,3 4,3 5,4 5,4 6,5 6,3 4 5,3 4 6,3 5 6,4 5 6,4 5 7,4 6 7,3 4 5 6
3 4 5 6 8 11 12,0.0107359,29.0143,No,N/A,N/A,3,4,5,6,3 4,3 5,4 5,4 6,5 6,3 4 5,3 4 6,3 5 6,4 5 6,3 5 8,4 5 8,3 4 5 6
1 2 3 5 8 12 13,0.0112276,26.8872,No,N/A,2,1 2,1 3,2 3,1 2 3,2 5,1 2 5,1 3 5,2 3 5,1 2 3 5,1 3 8,2 3 8,1 2 3 8,2 5 8,1 2 5 8,1 3 5 8,2 3 5 8
4 5 6 10 11 12,0.00758216,34.2706,No,N/A,N/A,N/A,4,5,6,N/A,N/A,4 5,4 6,5 6,12,N/A,4 10,4 5 6,6 10,6 11,6 12
3 5 10 11,0.0258809,19.9117,No,N/A,N/A,3,N/A,5,N/A,N/A,3 5,N/A,10,11,N/A,3 10,3 11,5 10,5 11,N/A,3 5 10
2 4 9 10,0.0643076,13.8312,No,N/A,2,N/A,4,N/A,2 4,N/A,N/A,9,10,2 9,2 10,4 9,4 10,2 4 9,2 4 10,N/A,N/A
1 2 4 6 7 9,0.0617071,12.7869,No,N/A,2,1 2,4,1 4,2 4,1 2 4,2 6,1 2 6,4 6,1 4 6,2 4 6,1 2 4 6,1 2 4 7,2 6 7,1 2 6 7,4 6 7,1 4 6 7
3 4 5 6 7 9 10 12,0.0092845,31.2877,No,N/A,N/A,3,4,5,6,3 4,3 5,4 5,4 6,5 6,3 4 5,3 4 6,3 5 6,4 5 6,4 5 7,4 6 7,3 4 5 6
2 4 5 8 10 13,0.0147528,24.4132,No,N/A,2,N/A,4,5,2 4,2 5,8,4 5,2 8,2 4 5,4 8,5 8,2 4 8,2 5 8,2 4 10,4 5 8,8 10
5 6 7 8 9 10 12 13,0.00307663,42.8118,No,N/A,N/A,N/A,N/A,5,6,7,8,9,10,5 6,5 7,6 7,6 8,7 8,7 9,8 9,5 6 7
1 3 4 5 6 8 10 11 12,0.00773643,33.791,No,N/A,N/A,3,1 3,1 4,1 5,3 4,1 3 4,1 3 5,1 4 5,1 4 6,3 4 5,1 3 4 5,1 3 4 6,1 3 5 6,1 4 5 6,1 3 5 8,3 4 5 6
2 6 8 10 11 13,0.00628952,35.4628,No,N/A,2,N/A,N/A,N/A,6,N/A,2 6,N/A,2 8,11,2 10,2 11,6 8,2 13,2 6 8,6 11,2 6 10
2 4 7 8 9 11,0.0193187,23.3959,No,N/A,2,N/A,4,N/A,2 4,7,8,2 7,2 8,4 7,4 8,2 4 7,2 4 8,7 8,7 9,2 7 8,2 7 9
2 3 9 10 12,0.0237964,23.6692,No,N/A,2,3,N/A,2 3,N/A,N/A,N/A,9,10,2 9,3 9,3 10,2 3 9,2 3 10,N/A,2 3 12,N/A
4 5 6 9 12,0.0246381,22.4434,No,N/A,N/A,N/A,4,5,6,N/A,N/A,4 5,4 6,5 6,12,4 9,5 9,4 5 6,4 12,5 12,4 5 9
4 5 7 9 11 13,0.00557288,35.8502,No,N/A,N/A,N/A,4,5,N/A,7,N/A,4 5,N/A,4 7,5 7,4 9,5 9,4 11,4 5 7,4 13,4 5 9
4 5 6 9 12 13,0.00637451,33.9598,No,N/A,N/A,N/A,4,5,6,N/A,N/A,4 5,4 6,5 6,12,4 9,5 9,4 5 6,4 12,5 12,4 5 9
3 5 6 7 8 9 10 13,0.00575211,35.2382,No,N/A,N/A,3,N/A,5,6,7,3 5,3 6,3 7,5 6,5 7,6 7,3 5 6,3 5 7,3 6 7,3 6 8,5 6 7
4 5 6 9 10 13,0.00614948,34.3588,No,N/A,N/A,N/A,4,5,6,N/A,N/A,4 5,4 6,5 6,N/A,4 9,5 9,4 5 6,6 10,4 13,4 5 9
4 5 8 9 10 11 12,0.00655486,37.5173,No,N/A,N/A,N/A,4,5,N/A,N/A,8,4 5,10,11,4 8,5 8,5 9,5 10,5 11,4 5 8,4 5 9
3 4 5 6 11 12,0.0160413,23.7612,No,N/A,N/A,3,4,5,6,3 4,3 5,4 5,4 6,5 6,3 4 5,3 4 6,3 5 6,4 5 6,5 11,6 11,3 4 5 6
3 6 8 9 12 13,0.00521473,36.8522,No,N/A,N/A,3,N/A,N/A,6,N/A,8,3 6,N/A,3 8,3 9,13,6 8,6 9,3 13,3 6 8,3 6 9
1 2 3 4 5 6 8 10 12,0.0146393,26.8179,No,N/A,2,1 2,1 3,2 3,1 2 3,1 2 4,1 3 4,2 3 4,1 2 3 4,1 2 3 5,1 2 4 5,1 3 4 5,2 3 4 5,1 2 3 4 5,1 2 3 4 6,1 2 3 5 6,1 2 4 5 6
2 4 5 8 9 11 12 13,0.00376839,40.5454,No,N/A,2,N/A,4,5,2 4,2 5,8,4 5,2 8,2 4 5,4 8,5 8,2 4 8,2 5 8,2 5 9,4 5 8,4 5 9
2 5 8 10 11 12,0.00999735,31.9016,No,N/A,2,N/A,N/A,5,N/A,2 5,8,N/A,2 8,11,2 10,5 8,2 12,2 5 8,5 11,2 5 10,8 10
4 5 7,0.0541731,10.8215,No,N/A,N/A,N/A,4,5,N/A,7,N/A,4 5,N/A,4 7,5 7,N/A,N/A,N/A,4 5 7,N/A,N/A
3 6 10 11 12,0.0129307,27.672,No,N/A,N/A,3,N/A,N/A,6,N/A,N/A,3 6,10,11,12,3 10,3 11,3 12,6 10,6 11,6 12
1 2 3 9 11 12 13,0.00778769,34.8322,No,N/A,2,1 2,1 3,2 3,1 2 3,N/A,N/A,9,1 9,2 9,1 2 9,1 3 9,2 3 9,1 2 3 9,2 3 11,1 2 3 11,1 2 3 12
2 6 7 12 13,0.00816605,29.9629,No,N/A,2,N/A,N/A,N/A,6,7,2 6,2 7,N/A,N/A,12,6 7,2 12,2 6 7,N/A,N/A,6 12
4 5 7 8 9 12 13,0.00313881,41.2709,No,N/A,N/A,N/A,4,5,N/A,7,8,4 5,N/A,4 7,5 7,5 8,5 9,7 8,4 5 7,4 5 8,4 5 9
2 6 7 11 13,0.00785361,29.9971,No,N/A,2,N/A,N/A,N/A,6,7,2 6,2 7,N/A,11,N/A,6 7,N/A,2 6 7,N/A,6 11,7 11
3 5 7 10 11 12 13,0.00309694,43.352,No,N/A,N/A,3,N/A,5,N/A,7,3 5,N/A,3 7,11,5 7,3 10,3 11,3 5 7,5 11,7 10,3 5 10
5 7 8 9 12,0.00874781,29.9766,No,N/A,N/A,N/A,N/A,5,N/A,7,8,9,N/A,N/A,5 7,5 8,5 9,7 8,7 9,8 9,N/A
4 5 6 8 10 13,0.00933985,29.1668,No,N/A,N/A,N/A,4,5,6,N/A,8,4 5,4 6,5 6,4 8,5 8,6 8,4 5 6,6 10,4 5 8,4 6 8
1 2 3 4 7 8 9 10 12,0.00904721,31.1413,No,N/A,2,1 2,1 3,2 3,1 2 3,1 2 4,1 3 4,2 3 4,1 2 3 4,1 3 7,2 3 7,1 2 3 7,1 2 4 7,1 3 4 7,2 3 4 7,1 2 3 4 7,1 2 3 4 8
4 5 6 8 10 12,0.0119189,27.7824,No,N/A,N/A,N/A,4,5,6,N/A,8,4 5,4 6,5 6,4 8,5 8,6 8,4 5 6,6 10,4 5 8,4 6 8
3 4 5 6 8 9 11 12,0.00760119,33.6976,No,N/A,N/A,3,4,5,6,3 4,3 5,4 5,4 6,5 6,3 4 5,3 4 6,3 5 6,4 5 6,3 5 8,4 5 8,3 4 5 6
1 2 5 8 9 10 11 12 13,0.00291747,44.9866,No,N/A,2,1 2,N/A,5,1 5,2 5,1 2 5,1 8,2 8,1 2 8,1 2 9,5 8,1 5 8,2 5 8,1 2 5 8,1 2 5 9,1 8 9
3 5 7 10 11,0.0250985,22.3008,No,N/A,N/A,3,N/A,5,N/A,7,3 5,N/A,3 7,11,5 7,3 10,3 11,3 5 7,5 11,7 10,3 5 10
2 5 11,0.027392,13.9479,No,N/A,2,N/A,N/A,5,N/A,2 5,N/A,N/A,N/A,11,N/A,2 11,N/A,N/A,5 11,N/A,2 5 11
1 2 7 9 12,0.0387387,16.9777,No,N/A,2,1 2,N/A,N/A,N/A,7,1 7,2 7,1 2 7,2 9,1 2 9,1 12,2 12,1 2 12,7 9,1 7 9,2 7 9
3 4 10 12 13,0.00654413,32.3589,No,N/A,N/A,3,4,N/A,N/A,3 4,N/A,N/A,10,N/A,12,3 10,4 10,3 12,4 12,3 4 10,N/A
3 4 10 11,0.0268856,19.698,No,N/A,N/A,3,4,N/A,N/A,3 4,N/A,N/A,10,11,N/A,3 10,4 10,4 11,N/A,3 4 10,3 4 11
4 5 7 8 10,0.038672,17.5394,No,N/A,N/A,N/A,4,5,N/A,7,8,4 5,10,4 7,5 7,5 8,4 10,7 8,4 5 7,4 5 8,8 10
4 5 7 8 12 13,0.00469448,36.1046,No,N/A,N/A,N/A,4,5,N/A,7,8,4 5,N/A,4 7,5 7,5 8,N/A,7 8,4 5 7,4 5 8,5 13
2 4 5 8 9 10,0.0335288,18.9818,No,N/A,2,N/A,4,5,2 4,2 5,8,4 5,2 8,2 4 5,4 8,5 8,2 4 8,2 5 8,2 5 9,4 5 8,4 5 9
5 6 9 12,0.016051,23.8339,No,N/A,N/A,N/A,N/A,5,6,N/A,N/A,9,N/A,5 6,12,N/A,5 9,6 9,N/A,5 12,6 12
3 4 9 13,0.0127332,23.0825,No,N/A,N/A,3,4,N/A,N/A,3 4,N/A,9,N/A,N/A,3 9,4 9,N/A,N/A,3 4 9,4 13,N/A
1 2 3 7 10 13,0.0258892,20.2633,No,N/A,2,1 2,1 3,2 3,1 2 3,7,1 7,2 7,1 2 7,1 3 7,2 3 7,1 2 3 7,1 3 10,2 3 10,1 2 3 10,7 10,1 7 10
2 3 7 9 11 13,0.0103326,30.0587,No,N/A,2,3,N/A,2 3,N/A,7,N/A,2 7,3 7,2 9,2 3 7,2 11,2 3 9,2 13,7 9,N/A,2 7 9
3 4 9 11 12 13,0.00497223,38.4908,No,N/A,N/A,3,4,N/A,N/A,3 4,N/A,9,N/A,11,3 9,4 9,3 11,4 11,3 4 9,4 13,3 4 11
3 4 9 10,0.0441288,16.7012,No,N/A,N/A,3,4,N/A,N/A,3 4,N/A,9,10,N/A,3 9,4 9,4 10,N/A,3 4 9,3 4 10,N/A
3 4 6 8 9 10 11,0.0139778,28.0389,No,N/A,N/A,3,4,N/A,6,3 4,8,3 6,4 6,3 8,4 8,3 4 6,6 8,3 4 8,3 4 9,3 6 8,4 6 8
2 4 5 9 10 11,0.020615,23.9705,No,N/A,2,N/A,4,5,2 4,2 5,N/A,4 5,10,2 4 5,2 10,4 9,5 9,2 4 9,2 5 9,2 5 10,4 5 9
4 6 7 8 9 13,0.00869191,28.8094,No,N/A,N/A,N/A,4,N/A,6,7,8,9,4 6,4 7,4 8,6 7,6 8,7 8,7 9,4 6 7,4 6 8
3 4 9 10 13,0.0103396,28.7412,No,N/A,N/A,3,4,N/A,N/A,3 4,N/A,9,10,N/A,3 9,4 9,4 10,N/A,3 4 9,3 4 10,N/A
1 2 8 12 13,0.0260767,22.7211,No,N/A,2,1 2,N/A,N/A,N/A,N/A,8,1 8,2 8,1 2 8,12,1 12,2 12,1 2 12,1 2 13,N/A,N/A
2 4 6 7 8 9 13,0.0101043,29.0084,No,N/A,2,N/A,4,N/A,2 4,7,2 6,2 7,4 6,4 7,2 4 6,2 4 7,2 4 8,2 6 7,2 6 8,4 6 7,4 6 8
4 6 7 9 11 12 13,0.00268991,44.5936,No,N/A,N/A,N/A,4,N/A,6,7,N/A,9,4 6,4 7,12,6 7,N/A,6 9,7 9,4 6 7,7 11
1 2 5 6 7 8 11 13,0.00801071,31.7431,No,N/A,2,1 2,N/A,5,1 5,2 5,1 2 5,1 2 6,1 2 7,5 6,1 5 6,2 5 6,1 2 5 6,1 2 5 7,1 2 6 7,1 2 6 8,5 6 7
1 3 4 5 6 7 8 12 13,0.00526145,34.9911,No,N/A,N/A,3,1 3,1 4,1 5,3 4,1 3 4,1 3 5,1 4 5,1 4 6,3 4 5,1 3 4 5,1 3 4 6,1 3 5 6,1 4 5 6,1 4 5 7,3 4 5 6
2 6 7 9 10 11 13,0.00364928,39.7103,No,N/A,2,N/A,N/A,N/A,6,7,2 6,2 7,10,2 9,2 10,6 7,N/A,2 6 7,7 9,2 6 9,2 7 9
3 5 6 7 9 11 12,0.00752478,32.3698,No,N/A,N/A,3,N/A,5,6,7,3 5,3 6,3 7,5 6,5 7,6 7,3 5 6,3 5 7,3 6 7,3 5 9,5 6 7
6 7 9,0.0337399,17.1779,No,N/A,N/A,N/A,N/A,N/A,6,7,N/A,9,N/A,N/A,N/A,6 7,N/A,6 9,7 9,N/A,N/A
3 4 9 10 12,0.0171231,26.1717,No,N/A,N/A,3,4,N/A,N/A,3 4,N/A,9,10,N/A,3 9,4 9,4 10,3 12,3 4 9,3 4 10,N/A
3 4 6 7 8 11 12 13,0.00385278,40.2467,No,N/A,N/A,3,4,N/A,6,3 4,8,3 6,4 6,4 7,4 8,3 4 6,3 4 7,3 4 8,3 6 7,4 6 7,4 6 8
2 6 7 9 10,0.0308891,19.673,No,N/A,2,N/A,N/A,N/A,6,7,2 6,2 7,10,2 9,2 10,6 7,N/A,2 6 7,7 9,2 6 9,2 7 9
2 5 6 12,0.0478538,16.343,No,N/A,2,N/A,N/A,5,6,2 5,2 6,N/A,N/A,5 6,12,2 5 6,2 12,N/A,N/A,5 12,6 12
2 8 10,0.0381301,15.9972,No,N/A,2,N/A,N/A,N/A,N/A,N/A,8,N/A,2 8,N/A,2 10,N/A,N/A,N/A,N/A,N/A,8 10
3 4 9 10 12 13,0.00490553,37.9781,No,N/A,N/A,3,4,N/A,N/A,3 4,N/A,9,10,N/A,3 9,4 9,4 10,3 12,3 4 9,3 4 10,N/A
3 4 9 10 11,0.0294588,21.8791,No,N/A,N/A,3,4,N/A,N/A,3 4,N/A,9,10,11,3 9,4 9,4 10,4 11,3 4 9,3 4 10,3 4 11
3 4 9 10 11 12,0.0117137,31.5283,No,N/A,N/A,3,4,N/A,N/A,3 4,N/A,9,10,11,3 9,4 9,4 10,4 11,3 4 9,3 4 10,3 4 11
1 3 5 6 11 12,0.0238337,21.5566,No,N/A,N/A,3,1 3,5,1 5,1 6,3 5,1 3 5,1 3 6,5 6,1 5 6,1 12,3 5 6,1 3 5 6,5 11,1 5 11,1 6 11
5 6 9 10 12,0.0109945,29.3732,No,N/A,N/A,N/A,N/A,5,6,N/A,N/A,9,10,5 6,12,N/A,5 9,6 9,6 10,5 12,6 12
1 3 6 8 9 10 13,0.00980236,30.082,No,N/A,N/A,3,1 3,N/A,6,1 6,8,3 6,1 3 6,3 8,1 3 8,1 3 9,6 8,1 6 8,1 6 9,3 6 8,1 3 6 8
2 4 6 8 9 10,0.020626,23.135,No,N/A,2,N/A,4,N/A,2 4,N/A,2 6,9,4 6,2 9,2 4 6,4 9,2 4 8,2 4 9,2 6 8,2 6 9,4 6 8
3 4 5 8 9 12,0.0138001,26.5944,No,N/A,N/A,3,4,5,N/A,3 4,3 5,4 5,N/A,3 8,3 4 5,5 8,5 9,3 4 8,3 5 8,4 5 8,4 5 9
3 4 8,0.0643808,10.0512,No,N/A,N/A,3,4,N/A,N/A,3 4,8,N/A,N/A,3 8,4 8,N/A,N/A,3 4 8,N/A,N/A,N/A
2 4 5 6 7 9 12 13,0.00501167,35.8964,No,N/A,2,N/A,4,5,2 4,2 5,2 6,4 5,4 6,2 4 5,2 4 6,2 5 6,2 5 7,4 5 6,4 5 7,2 4 5 6,2 4 5 7
5 6 7 9 10,0.025963,21.4192,No,N/A,N/A,N/A,N/A,5,6,7,N/A,9,10,5 6,5 7,6 7,5 9,6 9,7 9,7 10,5 6 7
1 2 3 4 5 7 10 12 13,0.00571231,35.064,No,N/A,2,1 2,1 3,2 3,1 2 3,1 2 4,1 3 4,2 3 4,1 2 3 4,1 2 3 5,1 2 4 5,1 3 4 5,2 3 4 5,1 2 3 4 5,2 3 4 7,1 2 3 4 7,1 2 3 5 7
3 4 6 8 9,0.0458174,14.719,No,N/A,N/A,3,4,N/A,6,3 4,8,3 6,4 6,3 8,4 8,3 4 6,6 8,3 4 8,3 4 9,3 6 8,4 6 8
4 6 7 9 11 12,0.00832624,33.1824,No,N/A,N/A,N/A,4,N/A,6,7,N/A,9,4 6,4 7,12,6 7,N/A,6 9,7 9,4 6 7,7 11
3 4 8 11 13,0.0136632,27.7277,No,N/A,N/A,3,4,N/A,N/A,3 4,8,N/A,N/A,3 8,4 8,13,3 11,3 4 8,3 13,4 13,3 4 11
2 5 8 11 12,0.0226395,23.6226,No,N/A,2,N/A,N/A,5,N/A,2 5,8,N/A,2 8,11,12,5 8,2 12,2 5 8,5 11,5 12,2 5 11
2 3 4 8 10 11 12,0.0137667,28.4982,No,N/A,2,3,4,2 3,2 4,3 4,8,2 3 4,2 8,3 8,4 8,2 3 8,2 4 8,3 4 8,2 4 10,2 3 4 8,8 10
3 4 8 10,0.0625473,14.0642,No,N/A,N/A,3,4,N/A,N/A,3 4,8,N/A,10,3 8,4 8,3 10,4 10,3 4 8,N/A,3 4 10,8 10
3 7 11 13,0.013738,26.2505,No,N/A,N/A,3,N/A,N/A,N/A,7,N/A,N/A,3 7,11,N/A,13,3 11,N/A,3 13,N/A,7 11
5 6 9 10,0.0222025,21.6592,No,N/A,N/A,N/A,N/A,5,6,N/A,N/A,9,10,5 6,N/A,N/A,5 9,6 9,6 10,N/A,N/A
3 4 8 10 12 13,0.00644453,34.9016,No,N/A,N/A,3,4,N/A,N/A,3 4,8,N/A,10,3 8,4 8,3 10,4 10,3 4 8,4 12,3 4 10,8 10
3 4 8 10 11 13,0.00833926,33.3878,No,N/A,N/A,3,4,N/A,N/A,3 4,8,N/A,10,3 8,4 8,3 10,4 10,3 4 8,3 13,3 4 10,8 10
1 3 4 5 6 7 9,0.0483108,15.456,No,N/A,N/A,3,1 3,1 4,1 5,3 4,1 3 4,1 3 5,1 4 5,1 4 6,3 4 5,1 3 4 5,1 3 4 6,1 3 5 6,1 4 5 6,1 4 5 7,3 4 5 6
2 4 7,0.106867,8.4267,No,N/A,2,N/A,4,N/A,2 4,7,N/A,2 7,N/A,4 7,N/A,2 4 7,N/A,N/A,N/A,N/A,N/A
1 2 6 7 10 13,0.0208245,22.8308,No,N/A,2,1 2,N/A,N/A,6,1 6,2 6,1 2 6,1 2 7,1 10,2 10,6 7,1 6 7,2 6 7,1 2 6 7,1 6 10,2 6 10
3 4 8 9 13,0.0147281,25.6868,No,N/A,N/A,3,4,N/A,N/A,3 4,8,9,N/A,3 8,4 8,4 9,N/A,3 4 8,3 4 9,8 9,N/A
2 4 5 6 9 11 12 13,0.00421048,39.2331,No,N/A,2,N/A,4,5,2 4,2 5,2 6,4 5,4 6,2 4 5,2 4 6,2 5 6,5 9,4 5 6,2 5 9,2 4 5 6,4 5 9
1 3 4 5 6 7 10 12 13,0.0040741,38.1396,No,N/A,N/A,3,1 3,1 4,1 5,3 4,1 3 4,1 3 5,1 4 5,1 4 6,3 4 5,1 3 4 5,1 3 4 6,1 3 5 6,1 4 5 6,1 4 5 7,3 4 5 6
2 5 8 9 11,0.02555,21.8144,No,N/A,2,N/A,N/A,5,N/A,2 5,8,9,2 8,2 9,N/A,5 8,5 9,2 5 8,2 5 9,8 9,2 5 11
1 3 5 6 8 9,0.0513275,14.8295,No,N/A,N/A,3,1 3,5,1 5,1 6,3 5,1 3 5,1 3 6,5 6,1 5 6,5 8,3 5 6,1 3 5 6,3 5 8,1 3 5 8,1 3 6 8
1 2 3 6 11 12 13,0.0102531,29.9085,No,N/A,2,1 2,1 3,2 3,1 2 3,1 6,2 6,1 2 6,1 3 6,2 3 6,1 2 3 6,2 11,1 2 11,1 3 11,2 3 11,1 2 3 11,1 6 11
2 4 7 8 9 10 11 13,0.0040767,39.7013,No,N/A,2,N/A,4,N/A,2 4,7,8,2 7,2 8,4 7,4 8,2 4 7,2 4 8,7 8,7 9,2 7 8,2 7 9
3 4 8 9 12,0.0179842,24.665,No,N/A,N/A,3,4,N/A,N/A,3 4,8,9,N/A,3 8,4 8,4 9,N/A,3 4 8,3 4 9,8 9,N/A
2 5 10 13,0.0134977,23.027,No,N/A,2,N/A,N/A,5,N/A,2 5,N/A,N/A,10,N/A,2 10,13,N/A,5 10,N/A,2 5 10,5 13
1 2 5 6 8 9 10 11 12 13,0.00239965,47.0053,No,N/A,2,1 2,N/A,5,1 5,2 5,1 2 5,1 2 6,2 8,5 6,1 5 6,2 5 6,1 2 5 6,2 5 8,1 2 5 8,1 2 6 8,1 2 6 9
2 9 10,0.0580418,15.0601,No,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,9,10,2 9,2 10,N/A,N/A,N/A,N/A,N/A,N/A
3 4 5 7 11,0.028403,18.1952,No,N/A,N/A,3,4,5,N/A,3 4,3 5,4 5,3 7,4 7,3 4 5,N/A,3 4 7,3 5 7,4 5 7,N/A,3 4 11
1 2 3 4 6 8 9 11 13,0.00801098,32.7612,No,N/A,2,1 2,1 3,2 3,1 2 3,1 2 4,1 3 4,2 3 4,1 2 3 4,2 3 6,1 2 3 6,1 2 4 6,1 3 4 6,2 3 4 6,1 2 3 4 6,2 3 4 8,1 2 3 4 8
1 4 7 10 11 12 13,0.00403572,40.5797,No,N/A,N/A,N/A,4,1 4,N/A,7,1 7,N/A,10,4 7,1 4 7,1 12,4 10,1 4 10,1 4 11,7 10,1 7 10
3 4 8 9 11 12 13,0.00365622,42.6871,No,N/A,N/A,3,4,N/A,N/A,3 4,8,9,N/A,3 8,4 8,4 9,3 11,3 4 8,3 4 9,8 9,3 4 11
2 5 9 10 12 13,0.00774107,34.1967,No,N/A,2,N/A,N/A,5,N/A,2 5,N/A,9,10,2 9,2 10,13,5 9,5 10,2 5 9,2 5 10,5 13
3 4 12 13,0.00743692,26.3557,No,N/A,N/A,3,4,N/A,N/A,3 4,N/A,N/A,N/A,N/A,12,13,N/A,3 12,4 12,4 13,N/A
1 3 4 5 6 7 9 12,0.0160522,25.1097,No,N/A,N/A,3,1 3,1 4,1 5,3 4,1 3 4,1 3 5,1 4 5,1 4 6,3 4 5,1 3 4 5,1 3 4 6,1 3 5 6,1 4 5 6,1 4 5 7,3 4 5 6
1 2 9 10,0.0721701,14.1327,No,N/A,2,1 2,N/A,N/A,N/A,N/A,N/A,9,1 9,2 9,1 2 9,1 2 10,N/A,N/A,N/A,N/A,N/A
4 6 7 8 9 11 12,0.0068763,34.263,No,N/A,N/A,N/A,4,N/A,6,7,8,9,4 6,4 7,4 8,6 7,6 8,7 8,7 9,4 6 7,4 6 8
3 4 5 6 7 8 10 11 13,0.00387111,39.758,No,N/A,N/A,3,4,5,6,3 4,3 5,4 5,4 6,5 6,3 4 5,3 4 6,3 5 6,4 5 6,4 5 7,4 6 7,3 4 5 6
