Position,Win Probability,Average Score,Was Reached?,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
4 6 8 9 11 13,0.00849835,32.9797,Yes,N/A,N/A,N/A,4,N/A,6,N/A,8,9,4 6,11,4 8,13,6 8,4 11,N/A,4 13,4 6 8
4 6 8 9 11 12 13,0.00534539,40.0682,Yes,N/A,N/A,N/A,4,N/A,6,N/A,8,9,4 6,11,12,13,6 8,4 11,4 12,4 13,6 12
4 6 8 9 10 12 13,0.00494388,42.708,Yes,N/A,N/A,N/A,4,N/A,6,N/A,8,9,10,N/A,12,13,4 10,6 9,4 12,4 13,6 12
4 6 8 9 10 11 13,0.00664794,37.6598,Yes,N/A,N/A,N/A,4,N/A,6,N/A,8,9,10,11,4 8,13,4 10,4 11,6 10,4 13,8 10
4 6 8 9 10 11 12 13,0.00446926,44.6671,Yes,N/A,N/A,N/A,4,N/A,6,N/A,8,9,10,11,12,13,4 10,4 11,4 12,4 13,6 12
4 6 7 9 11 13,0.00647271,36.6938,Yes,N/A,N/A,N/A,4,N/A,6,7,N/A,9,4 6,11,N/A,13,N/A,4 11,7 9,4 13,7 11
4 6 7 9 11 12 13,0.00433248,42.7931,Yes,N/A,N/A,N/A,4,N/A,6,7,N/A,9,4 6,11,12,13,N/A,4 11,4 12,4 13,6 12
4 6 7 9 10 12 13,0.00559459,39.4969,Yes,N/A,N/A,N/A,4,N/A,6,7,N/A,9,10,4 7,12,13,4 10,6 9,4 12,4 13,6 12
4 6 7 9 10 11 13,0.00525917,41.9185,Yes,N/A,N/A,N/A,4,N/A,6,7,N/A,9,10,11,N/A,13,4 10,4 11,6 10,4 13,7 11
4 6 7 9 10 11 12 13,0.00405894,46.0641,Yes,N/A,N/A,N/A,4,N/A,6,7,N/A,9,10,11,12,13,4 10,4 11,4 12,4 13,6 12
4 6 7 8 10 12 13,0.00617542,38.7537,Yes,N/A,N/A,N/A,4,N/A,6,7,8,N/A,10,4 7,12,13,4 10,7 8,4 12,4 13,6 12
4 6 7 8 10 11 13,0.00687291,37.7583,Yes,N/A,N/A,N/A,4,N/A,6,7,8,N/A,10,11,4 8,13,4 10,4 11,6 10,4 13,7 11
4 6 7 8 10 11 12 13,0.00457978,45.0516,Yes,N/A,N/A,N/A,4,N/A,6,7,8,N/A,10,11,12,13,4 10,4 11,4 12,4 13,6 12
4 6 7 8 9 11 13,0.00847049,33.8677,Yes,N/A,N/A,N/A,4,N/A,6,7,8,9,4 6,11,4 8,13,6 8,4 11,7 9,4 13,7 11
4 6 7 8 9 11 12 13,0.00563723,40.246,Yes,N/A,N/A,N/A,4,N/A,6,7,8,9,4 6,11,12,13,6 8,4 11,4 12,4 13,6 12
4 6 7 8 9 10 12 13,0.00654926,38.4296,Yes,N/A,N/A,N/A,4,N/A,6,7,8,9,10,4 7,12,13,4 10,6 9,4 12,4 13,6 12
4 6 7 8 9 10 11 13,0.0070752,37.7919,Yes,N/A,N/A,N/A,4,N/A,6,7,8,9,10,11,4 8,13,4 10,4 11,6 10,4 13,7 11
4 6 7 8 9 10 11 12 13,0.00527419,42.8296,Yes,N/A,N/A,N/A,4,N/A,6,7,8,9,10,11,12,13,4 10,4 11,4 12,4 13,6 12
4 5 7 9 11 13,0.00905705,34.0994,Yes,N/A,N/A,N/A,4,5,N/A,7,N/A,9,N/A,11,5 7,13,5 9,4 11,5 11,4 13,5 13
4 5 7 9 11 12 13,0.00475554,43.3859,Yes,N/A,N/A,N/A,4,5,N/A,7,N/A,9,N/A,11,12,13,5 9,4 11,4 12,4 13,5 13
4 5 7 9 10 12 13,0.00684024,38.3726,Yes,N/A,N/A,N/A,4,5,N/A,7,N/A,9,10,4 7,12,13,4 10,5 10,4 12,4 13,5 13
4 5 7 9 10 11 13,0.00845246,36.727,Yes,N/A,N/A,N/A,4,5,N/A,7,N/A,9,10,11,5 7,13,4 10,4 11,5 11,4 13,5 13
4 5 7 9 10 11 12 13,0.00501623,44.7989,Yes,N/A,N/A,N/A,4,5,N/A,7,N/A,9,10,11,12,13,4 10,4 11,4 12,4 13,5 13
4 5 7 8 10 12 13,0.00748488,35.6702,Yes,N/A,N/A,N/A,4,5,N/A,7,8,4 5,10,4 7,12,13,4 10,5 10,4 12,4 13,5 13
4 5 7 8 10 11 13,0.00930679,33.5067,Yes,N/A,N/A,N/A,4,5,N/A,7,8,4 5,10,11,4 8,13,4 10,4 11,5 11,4 13,5 13
4 5 7 8 10 11 12 13,0.00552978,41.2855,Yes,N/A,N/A,N/A,4,5,N/A,7,8,4 5,10,11,12,13,4 10,4 11,4 12,4 13,5 13
4 5 7 8 9 11 13,0.00885223,36.1198,Yes,N/A,N/A,N/A,4,5,N/A,7,8,9,N/A,11,4 8,13,5 9,4 11,5 11,4 13,5 13
4 5 7 8 9 11 12 13,0.00519079,45.0485,Yes,N/A,N/A,N/A,4,5,N/A,7,8,9,N/A,11,12,13,5 9,4 11,4 12,4 13,5 13
4 5 7 8 9 10 12 13,0.00714411,38.6947,Yes,N/A,N/A,N/A,4,5,N/A,7,8,9,10,4 7,12,13,4 10,5 10,4 12,4 13,5 13
4 5 7 8 9 10 11 13,0.00883313,35.9526,Yes,N/A,N/A,N/A,4,5,N/A,7,8,9,10,11,4 8,13,4 10,4 11,5 11,4 13,5 13
4 5 7 8 9 10 11 12 13,0.00586889,43.1063,Yes,N/A,N/A,N/A,4,5,N/A,7,8,9,10,11,12,13,4 10,4 11,4 12,4 13,5 13
4 5 6 8 10 12 13,0.00868384,34.5371,Yes,N/A,N/A,N/A,4,5,6,N/A,8,4 5,10,5 6,12,13,4 10,5 10,4 12,4 13,5 13
4 5 6 8 10 11 13,0.00929771,33.6491,Yes,N/A,N/A,N/A,4,5,6,N/A,8,4 5,10,11,4 8,13,4 10,4 11,5 11,4 13,5 13
4 5 6 8 10 11 12 13,0.00621303,40.2551,Yes,N/A,N/A,N/A,4,5,6,N/A,8,4 5,10,11,12,13,4 10,4 11,4 12,4 13,5 13
4 5 6 8 9 11 13,0.0105881,32.4779,Yes,N/A,N/A,N/A,4,5,6,N/A,8,9,4 6,11,4 8,13,5 9,4 11,5 11,4 13,5 13
4 5 6 8 9 11 12 13,0.00696632,39.2555,Yes,N/A,N/A,N/A,4,5,6,N/A,8,9,4 6,11,12,13,5 9,4 11,4 12,4 13,5 13
4 5 6 8 9 10 12 13,0.00798404,38.0796,Yes,N/A,N/A,N/A,4,5,6,N/A,8,9,10,5 6,12,13,4 10,5 10,4 12,4 13,5 13
4 5 6 8 9 10 11 13,0.00859494,37.1376,Yes,N/A,N/A,N/A,4,5,6,N/A,8,9,10,11,4 8,13,4 10,4 11,5 11,4 13,5 13
4 5 6 8 9 10 11 12 13,0.00632596,42.8379,Yes,N/A,N/A,N/A,4,5,6,N/A,8,9,10,11,12,13,4 10,4 11,4 12,4 13,5 13
4 5 6 7 9 11 13,0.0108287,32.7234,Yes,N/A,N/A,N/A,4,5,6,7,N/A,9,4 6,11,5 7,13,5 9,4 11,5 11,4 13,5 13
4 5 6 7 9 11 12 13,0.00653661,40.4086,Yes,N/A,N/A,N/A,4,5,6,7,N/A,9,4 6,11,12,13,5 9,4 11,4 12,4 13,5 13
4 5 6 7 9 10 12 13,0.00809094,37.7575,Yes,N/A,N/A,N/A,4,5,6,7,N/A,9,10,4 7,12,13,4 10,5 10,4 12,4 13,5 13
4 5 6 7 9 10 11 13,0.00894761,37.3747,Yes,N/A,N/A,N/A,4,5,6,7,N/A,9,10,11,5 7,13,4 10,4 11,5 11,4 13,5 13
4 5 6 7 9 10 11 12 13,0.00615377,44.0574,Yes,N/A,N/A,N/A,4,5,6,7,N/A,9,10,11,12,13,4 10,4 11,4 12,4 13,5 13
4 5 6 7 8 10 12 13,0.00944371,33.8693,Yes,N/A,N/A,N/A,4,5,6,7,8,4 5,10,4 7,12,13,4 10,5 10,4 12,4 13,5 13
4 5 6 7 8 10 11 13,0.0106346,32.8475,Yes,N/A,N/A,N/A,4,5,6,7,8,4 5,10,11,4 8,13,4 10,4 11,5 11,4 13,5 13
4 5 6 7 8 10 11 12 13,0.00723542,38.6825,Yes,N/A,N/A,N/A,4,5,6,7,8,4 5,10,11,12,13,4 10,4 11,4 12,4 13,5 13
4 5 6 7 8 9 11 13,0.0122444,31.2663,Yes,N/A,N/A,N/A,4,5,6,7,8,9,4 6,11,4 8,13,5 9,4 11,5 11,4 13,5 13
4 5 6 7 8 9 11 12 13,0.00807168,37.6201,Yes,N/A,N/A,N/A,4,5,6,7,8,9,4 6,11,12,13,5 9,4 11,4 12,4 13,5 13
4 5 6 7 8 9 10 12 13,0.00957138,34.8998,Yes,N/A,N/A,N/A,4,5,6,7,8,9,10,4 7,12,13,4 10,5 10,4 12,4 13,5 13
4 5 6 7 8 9 10 11 13,0.0108187,33.7086,Yes,N/A,N/A,N/A,4,5,6,7,8,9,10,11,4 8,13,4 10,4 11,5 11,4 13,5 13
4 5 6 7 8 9 10 11 12 13,0.00798909,38.6888,Yes,N/A,N/A,N/A,4,5,6,7,8,9,10,11,12,13,4 10,4 11,4 12,4 13,5 13
1 2,0.00462963,2.98611,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,0,2,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1 2 13,0.036394,12.5962,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13,1 13,2 13,1 2 13,N/A,N/A
1 2 12,0.058942,10.6471,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12,1 12,2 12,1 2 12,N/A,N/A,N/A
2 12,0.0694444,11.6389,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12,N/A,2 12,N/A,N/A,N/A,N/A
1 2 12 13,0.0234786,22.0652,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12,13,1 13,2 13,1 2 13,N/A,N/A
2 13,0.0462963,13.0417,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13,N/A,2 13,N/A,N/A,N/A
1 2 11,0.0868056,8.96181,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11,1 11,2 11,1 2 11,N/A,N/A,N/A,N/A
2 11,0.0972222,10.3611,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11,N/A,2 11,N/A,N/A,N/A,N/A,N/A
1 2 11 13,0.0350062,19.3413,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11,1 11,13,1 13,2 13,1 2 13,N/A,N/A
1 2 11 12,0.0422722,18.6365,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11,12,1 12,2 12,1 2 12,N/A,N/A,N/A
2 11 12,0.0398663,19.1689,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11,12,2 11,2 12,N/A,N/A,N/A,N/A
1 2 11 12 13,0.0166763,29.7657,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11,12,13,1 13,2 13,1 2 13,N/A,N/A
2 12 13,0.0242198,22.0723,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12,13,2 12,2 13,N/A,N/A,N/A
1 2 10,0.11767,7.68152,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,N/A,N/A,10,1 10,2 10,1 2 10,N/A,N/A,N/A,N/A,N/A
2 10,0.115741,9.36111,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,2 10,N/A,N/A,N/A,N/A,N/A,N/A
1 2 10 13,0.0500632,16.7958,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,N/A,N/A,10,1 10,2 10,13,1 13,2 13,1 2 13,N/A,N/A
1 2 10 12,0.0569684,16.075,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,N/A,N/A,10,1 10,12,1 12,2 12,1 2 12,N/A,N/A,N/A
2 10 12,0.030757,19.7015,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,12,N/A,2 12,N/A,N/A,N/A,N/A
1 2 10 12 13,0.0229621,26.6155,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,N/A,N/A,10,1 10,12,13,1 13,2 13,1 2 13,N/A,N/A
2 10 13,0.0340792,19.6973,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,2 10,13,N/A,2 13,N/A,N/A,N/A
1 2 10 11,0.0619588,15.7784,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,N/A,N/A,10,11,1 11,2 11,1 2 11,N/A,N/A,N/A,N/A
2 10 11,0.0532407,16.7818,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,11,2 10,2 11,N/A,N/A,N/A,N/A,N/A
1 2 10 11 13,0.0275134,25.3158,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,N/A,N/A,10,11,1 11,13,1 13,2 13,1 2 13,N/A,N/A
1 2 10 11 12,0.0297055,24.9532,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,N/A,N/A,10,11,12,1 12,2 12,1 2 12,N/A,N/A,N/A
2 10 11 12,0.0199733,26.2715,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,11,12,2 11,2 12,N/A,N/A,N/A,N/A
1 2 10 11 12 13,0.0137247,35.4629,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,N/A,N/A,10,11,12,13,1 13,2 13,1 2 13,N/A,N/A
2 11 13,0.0210262,22.1017,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11,N/A,13,N/A,2 13,N/A,N/A,N/A
2 11 12 13,0.0123644,30.3246,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11,12,13,2 12,2 13,N/A,N/A,N/A
1 2 9,0.137646,6.90329,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,N/A,9,1 9,2 9,1 2 9,N/A,N/A,N/A,N/A,N/A,N/A
2 9,0.125,8.58333,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,9,N/A,2 9,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1 2 9 13,0.06402,14.6779,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,N/A,9,1 9,2 9,1 2 9,13,1 13,2 13,1 2 13,N/A,N/A
1 2 9 12,0.0736531,13.8209,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,N/A,9,1 9,2 9,12,1 12,2 12,1 2 12,N/A,N/A,N/A
2 9 12,0.0450103,17.4233,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,9,N/A,2 9,12,N/A,2 12,N/A,N/A,N/A,N/A
1 2 9 12 13,0.0304694,23.7859,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,N/A,9,1 9,2 9,12,13,1 13,2 13,1 2 13,N/A,N/A
2 9 13,0.0350223,18.9572,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,9,N/A,2 9,N/A,13,N/A,2 13,N/A,N/A,N/A
1 2 9 11,0.0760727,13.5551,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,N/A,9,1 9,11,1 11,2 11,1 2 11,N/A,N/A,N/A,N/A
2 9 11,0.0381301,17.6107,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,9,N/A,11,N/A,2 11,N/A,N/A,N/A,N/A,N/A
1 2 9 11 13,0.032533,22.7125,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,N/A,9,1 9,11,1 11,13,1 13,2 13,1 2 13,N/A,N/A
1 2 9 11 12,0.037346,22.0652,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,N/A,9,1 9,11,12,1 12,2 12,1 2 12,N/A,N/A,N/A
2 9 11 12,0.0192678,25.6268,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,9,N/A,11,12,2 11,2 12,N/A,N/A,N/A,N/A
1 2 9 11 12 13,0.0175018,31.9175,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,N/A,9,1 9,11,12,13,1 13,2 13,1 2 13,N/A,N/A
2 9 12 13,0.0168491,26.8981,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,9,N/A,2 9,12,13,2 12,2 13,N/A,N/A,N/A
1 2 9 10,0.0745367,13.7313,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,N/A,9,10,1 10,2 10,1 2 10,N/A,N/A,N/A,N/A,N/A
2 9 10,0.0580418,15.0601,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,9,10,2 9,2 10,N/A,N/A,N/A,N/A,N/A,N/A
1 2 9 10 13,0.0376888,21.4511,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,N/A,9,10,1 10,2 10,13,1 13,2 13,1 2 13,N/A,N/A
1 2 9 10 12,0.0405118,21.0176,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,N/A,9,10,1 10,12,1 12,2 12,1 2 12,N/A,N/A,N/A
2 9 10 12,0.0215302,24.5423,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,9,10,2 9,12,N/A,2 12,N/A,N/A,N/A,N/A
1 2 9 10 12 13,0.0198501,30.4585,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,N/A,9,10,1 10,12,13,1 13,2 13,1 2 13,N/A,N/A
2 9 10 13,0.0209476,24.401,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,9,10,2 9,2 10,13,N/A,2 13,N/A,N/A,N/A
1 2 9 10 11,0.0395759,21.2143,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,N/A,9,10,11,1 11,2 11,1 2 11,N/A,N/A,N/A,N/A
2 9 10 11,0.0243457,23.107,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,9,10,11,2 10,2 11,N/A,N/A,N/A,N/A,N/A
1 2 9 10 11 13,0.0213172,29.4782,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,N/A,9,10,11,1 11,13,1 13,2 13,1 2 13,N/A,N/A
1 2 9 10 11 12,0.0222504,29.5024,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,N/A,9,10,11,12,1 12,2 12,1 2 12,N/A,N/A,N/A
2 9 10 11 12,0.0119596,31.7879,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,9,10,11,12,2 11,2 12,N/A,N/A,N/A,N/A
1 2 9 10 11 12 13,0.012453,38.8949,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,N/A,9,10,11,12,13,1 13,2 13,1 2 13,N/A,N/A
2 10 12 13,0.0129896,29.452,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,N/A,12,13,2 12,2 13,N/A,N/A,N/A
2 10 11 13,0.0163243,27.7972,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,11,2 10,13,N/A,2 13,N/A,N/A,N/A
2 10 11 12 13,0.00813579,36.7783,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,11,12,13,2 12,2 13,N/A,N/A,N/A
1 2 8,0.146734,6.51588,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,8,1 8,2 8,1 2 8,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2 8,0.125,7.97222,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,8,N/A,2 8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1 2 8 13,0.0635985,14.4758,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,8,1 8,2 8,1 2 8,N/A,13,1 13,2 13,1 2 13,N/A,N/A
1 2 8 12,0.0857035,12.1274,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,8,1 8,2 8,1 2 8,12,1 12,2 12,1 2 12,N/A,N/A,N/A
2 8 12,0.0424383,16.9192,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,8,N/A,2 8,N/A,12,N/A,2 12,N/A,N/A,N/A,N/A
1 2 8 12 13,0.0331438,21.8955,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,8,1 8,2 8,1 2 8,12,13,1 13,2 13,1 2 13,N/A,N/A
2 8 13,0.0333076,18.4324,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,8,N/A,2 8,N/A,N/A,13,N/A,2 13,N/A,N/A,N/A
1 2 8 11,0.089265,11.7346,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,8,1 8,2 8,11,1 11,2 11,1 2 11,N/A,N/A,N/A,N/A
2 8 11,0.0501543,15.5758,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,8,N/A,2 8,11,N/A,2 11,N/A,N/A,N/A,N/A,N/A
1 2 8 11 13,0.03857,20.4312,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,8,1 8,2 8,11,1 11,13,1 13,2 13,1 2 13,N/A,N/A
1 2 8 11 12,0.044978,19.6535,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,8,1 8,2 8,11,12,1 12,2 12,1 2 12,N/A,N/A,N/A
2 8 11 12,0.0224784,23.3573,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,8,N/A,2 8,11,12,2 11,2 12,N/A,N/A,N/A,N/A
1 2 8 11 12 13,0.0207431,29.0852,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,8,1 8,2 8,11,12,13,1 13,2 13,1 2 13,N/A,N/A
2 8 12 13,0.0155035,26.518,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,8,N/A,2 8,N/A,12,13,2 12,2 13,N/A,N/A,N/A
1 2 8 10,0.0836816,11.8701,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,8,1 8,10,1 10,2 10,1 2 10,N/A,N/A,N/A,N/A,8 10
2 8 10,0.0381301,15.8999,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,8,N/A,10,N/A,2 10,N/A,N/A,N/A,N/A,N/A,8 10
1 2 8 10 13,0.0399381,19.3703,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,8,1 8,10,1 10,2 10,13,1 13,2 13,1 2 13,N/A,8 10
1 2 8 10 12,0.0441973,18.8109,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,8,1 8,10,1 10,12,1 12,2 12,1 2 12,N/A,N/A,8 10
2 8 10 12,0.0150392,25.8275,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,8,N/A,10,N/A,12,N/A,2 12,N/A,N/A,N/A,8 10
1 2 8 10 12 13,0.0214692,27.7504,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,8,1 8,10,1 10,12,13,1 13,2 13,1 2 13,N/A,8 10
2 8 10 13,0.0149257,25.6803,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,8,N/A,10,N/A,2 10,13,N/A,2 13,N/A,N/A,8 10
1 2 8 10 11,0.0463213,18.6989,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,8,1 8,10,11,1 11,2 11,1 2 11,N/A,N/A,N/A,8 10
2 8 10 11,0.0222881,22.5514,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,8,N/A,10,11,2 10,2 11,N/A,N/A,N/A,N/A,8 10
1 2 8 10 11 13,0.0238549,26.6585,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,8,1 8,10,11,1 11,13,1 13,2 13,1 2 13,N/A,8 10
1 2 8 10 11 12,0.0264169,26.2793,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,8,1 8,10,11,12,1 12,2 12,1 2 12,N/A,N/A,8 10
2 8 10 11 12,0.0110338,31.331,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,8,N/A,10,11,12,2 11,2 12,N/A,N/A,N/A,8 10
1 2 8 10 11 12 13,0.0145085,35.0559,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,8,1 8,10,11,12,13,1 13,2 13,1 2 13,N/A,8 10
2 8 11 13,0.0152472,26.6849,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,8,N/A,2 8,11,N/A,13,N/A,2 13,N/A,N/A,N/A
2 8 11 12 13,0.00902811,33.5607,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,8,N/A,2 8,11,12,13,2 12,2 13,N/A,N/A,N/A
1 2 8 9,0.0739687,12.2353,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,8,9,1 9,2 9,1 2 9,N/A,N/A,N/A,N/A,8 9,1 8 9
2 8 9,0.0532407,13.6224,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,8,9,2 8,2 9,N/A,N/A,N/A,N/A,N/A,8 9,N/A
1 2 8 9 13,0.0397343,18.4929,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,8,9,1 9,2 9,1 2 9,13,1 13,2 13,1 2 13,8 9,1 8 9
1 2 8 9 12,0.0485401,17.4828,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,8,9,1 9,2 9,12,1 12,2 12,1 2 12,N/A,8 9,1 8 9
2 8 9 12,0.025104,21.3789,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,8,9,2 8,2 9,12,N/A,2 12,N/A,N/A,8 9,N/A
1 2 8 9 12 13,0.0237746,26.1621,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,8,9,1 9,2 9,12,13,1 13,2 13,1 2 13,8 9,1 8 9
2 8 9 13,0.0199403,23.089,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,8,9,2 8,2 9,N/A,13,N/A,2 13,N/A,8 9,N/A
1 2 8 9 11,0.0483486,17.5802,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,8,9,1 9,11,1 11,2 11,1 2 11,N/A,N/A,8 9,1 8 9
2 8 9 11,0.0246726,21.7355,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,8,9,2 8,11,N/A,2 11,N/A,N/A,N/A,8 9,N/A
1 2 8 9 11 13,0.0254665,25.1781,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,8,9,1 9,11,1 11,13,1 13,2 13,1 2 13,8 9,1 8 9
1 2 8 9 11 12,0.0290214,24.663,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,8,9,1 9,11,12,1 12,2 12,1 2 12,N/A,8 9,1 8 9
2 8 9 11 12,0.0141776,28.2111,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,8,9,2 8,11,12,2 11,2 12,N/A,N/A,8 9,N/A
1 2 8 9 11 12 13,0.0160677,33.0237,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,8,9,1 9,11,12,13,1 13,2 13,1 2 13,8 9,1 8 9
2 8 9 12 13,0.0114687,29.5185,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,8,9,2 8,2 9,12,13,2 12,2 13,N/A,8 9,N/A
1 2 8 9 10,0.0443046,18.2763,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,8,9,10,1 10,2 10,1 2 10,N/A,N/A,N/A,8 9,8 10
2 8 9 10,0.0267266,20.5239,Yes,N/A,2,N/A,N/A,N/A,N/A,N/A,8,9,10,2 9,2 10,N/A,N/A,N/A,N/A,8 9,8 10
1 2 8 9 10 13,0.0267534,24.2916,Yes,N/A,2,1 2,N/A,N/A,N/A,N/A,8,9,10,1 10,2 10,13,1 13,2 13,1 2 13,8 9,8 10
