Position,Win Probability,Average Score,Was Reached?,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
2 3 4 5 8 9 12 13,0.0216205,25.6287,No,N/A,2,3,4,5,2 4,2 5,8,9,2 8,2 9,12,13,2 12,2 13,3 13,4 13,5 13
2 3 4 5 8 9 11 13,0.0267912,22.9002,No,N/A,2,3,4,5,2 4,2 5,8,9,2 8,11,3 9,13,3 11,2 13,3 13,4 13,5 13
2 3 4 5 8 9 10 12 13,0.0212725,26.6634,No,N/A,2,3,4,5,2 4,2 5,8,9,10,2 9,12,13,2 12,2 13,3 13,4 13,5 13
2 3 4 5 8 9 10 11 13,0.0244365,25.2418,No,N/A,2,3,4,5,2 4,2 5,8,9,10,11,2 10,13,3 11,2 13,3 13,4 13,5 13
2 3 4 5 7 12,0.0526891,13.8693,No,N/A,2,3,4,5,2 4,7,3 5,2 7,3 7,4 7,12,2 4 7,2 12,3 12,4 12,5 12,2 4 12
2 3 4 5 7 11 13,0.0284789,20.8282,No,N/A,2,3,4,5,2 4,7,3 5,2 7,3 7,11,5 7,13,3 11,2 13,3 13,4 13,5 13
2 3 4 5 7 11 12,0.0370044,18.3301,No,N/A,2,3,4,5,2 4,7,3 5,2 7,3 7,11,12,2 11,2 12,3 12,4 12,5 12,2 4 12
2 3 4 5 7 9,0.0700597,10.0282,No,N/A,2,3,4,5,2 4,7,3 5,9,3 7,2 9,3 9,4 9,5 9,2 4 9,7 9,3 5 9,2 7 9
2 3 4 5 7 9 11 12 13,0.0176555,29.3434,No,N/A,2,3,4,5,2 4,7,3 5,9,3 7,11,12,13,2 12,2 13,3 13,4 13,5 13
2 3 5 9 13,0.0304698,17.4981,No,N/A,2,3,N/A,5,N/A,2 5,3 5,9,2 3 5,2 9,3 9,13,5 9,2 13,3 13,3 5 9,5 13
2 3 4 5 7 9 10 12,0.0369716,19.4504,No,N/A,2,3,4,5,2 4,7,3 5,9,10,2 9,12,3 10,2 12,3 12,4 12,5 12,2 4 12
2 3 4 5 7 9 10 11,0.0436685,17.4456,No,N/A,2,3,4,5,2 4,7,3 5,9,10,11,2 10,2 11,3 11,4 11,5 11,2 4 11,7 11
2 3 4 5 7 9 10 11 12,0.0294702,23.0554,No,N/A,2,3,4,5,2 4,7,3 5,9,10,11,12,2 11,2 12,3 12,4 12,5 12,2 4 12
2 3 4 5 7 8 12,0.0481789,15.1382,No,N/A,2,3,4,5,2 4,7,8,2 7,2 8,3 8,12,5 8,2 12,3 12,4 12,5 12,2 4 12
2 3 4 5 7 8 11 12,0.0365187,19.5823,No,N/A,2,3,4,5,2 4,7,8,2 7,2 8,11,12,2 11,2 12,3 12,4 12,5 12,2 4 12
2 3 4 5 7 8 10 12 13,0.023305,25.5529,No,N/A,2,3,4,5,2 4,7,8,2 7,10,3 8,12,13,2 12,2 13,3 13,4 13,5 13
2 3 4 5 7 9 10,0.0588687,13.0906,No,N/A,2,3,4,5,2 4,7,3 5,9,10,2 9,2 10,3 10,4 10,5 10,2 4 10,7 10,3 5 10
2 3 4 5 7 8 10 11 13,0.0273013,23.4681,No,N/A,2,3,4,5,2 4,7,8,2 7,10,11,2 10,13,3 11,2 13,3 13,4 13,5 13
2 3 4 5 7 8 10 11 12,0.0329542,21.5934,No,N/A,2,3,4,5,2 4,7,8,2 7,10,11,12,2 11,2 12,3 12,4 12,5 12,2 4 12
2 3 4 5 7 8 10 11 12 13,0.0198343,28.6609,No,N/A,2,3,4,5,2 4,7,8,2 7,10,11,12,13,2 12,2 13,3 13,4 13,5 13
2 3 4 5 7 8 9 12 13,0.0245248,24.4463,No,N/A,2,3,4,5,2 4,7,8,9,2 8,2 9,12,13,2 12,2 13,3 13,4 13,5 13
2 3 4 5 7 8 9 11 13,0.0289568,22.5388,No,N/A,2,3,4,5,2 4,7,8,9,2 8,11,3 9,13,3 11,2 13,3 13,4 13,5 13
2 3 4 5 7 8 9 10 11,0.0454169,17.4362,No,N/A,2,3,4,5,2 4,7,8,9,10,11,2 10,2 11,3 11,4 11,5 11,2 4 11,7 11
2 3 4 5 6 10 12 13,0.0235444,23.9135,No,N/A,2,3,4,5,6,2 5,2 6,3 6,10,5 6,12,13,2 12,2 13,3 13,4 13,5 13
2 3 4 5 6 10 11 13,0.027741,21.7351,No,N/A,2,3,4,5,6,2 5,2 6,3 6,10,11,2 10,13,3 11,2 13,3 13,4 13,5 13
3 5 6 7 8 10 12 13,0.0100094,34.0853,No,N/A,N/A,3,N/A,5,6,7,8,3 6,10,3 8,12,13,6 8,3 12,3 13,5 12,5 13
2 3 4 5 6 10 11 12,0.0352499,19.4092,No,N/A,2,3,4,5,6,2 5,2 6,3 6,10,11,12,2 11,2 12,3 12,4 12,5 12,6 12
2 3 4 5 6 8,0.0877571,7.34762,No,N/A,2,3,4,5,6,2 5,8,3 6,2 8,3 8,4 8,5 8,6 8,2 5 8,2 6 8,3 6 8,4 6 8
2 3 4 5 6 8 11 12,0.0412765,17.3502,No,N/A,2,3,4,5,6,2 5,8,3 6,2 8,11,12,2 11,2 12,3 12,4 12,5 12,6 12
2 3 4 5 6 8 10 12,0.0460193,16.3514,No,N/A,2,3,4,5,6,2 5,8,3 6,10,3 8,12,3 10,2 12,3 12,4 12,5 12,6 12
2 3 4 5 6 8 9,0.0796745,9.65514,No,N/A,2,3,4,5,6,2 5,8,9,2 8,2 9,3 9,4 9,5 9,6 9,2 5 9,8 9,3 6 9
2 3 4 7 9,0.0757773,10.9192,No,N/A,2,3,4,2 3,2 4,7,N/A,9,3 7,2 9,3 9,4 9,2 3 9,2 4 9,7 9,N/A,2 7 9
2 3 4 5 6 8 9 11,0.0580244,13.764,No,N/A,2,3,4,5,6,2 5,8,9,2 8,11,3 9,2 11,3 11,4 11,5 11,6 11,2 5 11
2 3 4 5 6 8 9 11 12 13,0.0225918,26.0266,No,N/A,2,3,4,5,6,2 5,8,9,2 8,11,12,13,2 12,2 13,3 13,4 13,5 13
2 3 4 5 6 8 9 10 12,0.0433411,17.5393,No,N/A,2,3,4,5,6,2 5,8,9,10,2 9,12,3 10,2 12,3 12,4 12,5 12,6 12
2 3 5 7 10 11 12,0.0228454,25.2103,No,N/A,2,3,N/A,5,N/A,7,3 5,2 7,10,11,12,2 11,2 12,3 12,5 11,5 12,7 11
2 3 4 5 6 8 9 10 11,0.0487942,16.1879,No,N/A,2,3,4,5,6,2 5,8,9,10,11,2 10,2 11,3 11,4 11,5 11,6 11,2 5 11
2 3 4 6 10,0.0791636,9.8034,No,N/A,2,3,4,2 3,6,3 4,2 6,3 6,10,2 3 6,2 10,3 10,4 10,2 3 10,6 10,3 4 10,2 6 10
2 3 4 5 6 7 12,0.0573077,12.6489,No,N/A,2,3,4,5,6,7,2 6,2 7,3 7,4 7,12,6 7,2 12,3 12,4 12,5 12,6 12
2 3 4 5 6 7 12 13,0.0291639,20.1908,No,N/A,2,3,4,5,6,7,2 6,2 7,3 7,4 7,12,13,2 12,2 13,3 13,4 13,5 13
2 3 5 6 7 9 11 12,0.0296885,22.2132,No,N/A,2,3,N/A,5,6,7,2 6,9,3 7,11,12,2 11,2 12,3 12,5 11,5 12,6 12
2 3 4 5 6 7 10,0.0785118,9.79052,No,N/A,2,3,4,5,6,7,2 6,2 7,10,4 7,2 10,3 10,4 10,5 10,6 10,7 10,2 6 10
2 3 4 5 6 7 10 11,0.0572536,14.0453,No,N/A,2,3,4,5,6,7,2 6,2 7,10,11,2 10,2 11,3 11,4 11,5 11,6 11,7 11
2 3 6 7 13,0.0291299,17.783,No,N/A,2,3,N/A,2 3,6,7,2 6,2 7,3 7,2 3 6,2 3 7,13,N/A,2 13,3 13,N/A,2 3 13
2 3 4 5 6 7 10 11 12 13,0.021813,26.4265,No,N/A,2,3,4,5,6,7,2 6,2 7,10,11,12,13,2 12,2 13,3 13,4 13,5 13
2 3 4 5 6 7 9,0.0842758,9.12256,No,N/A,2,3,4,5,6,7,2 6,9,3 7,2 9,3 9,4 9,5 9,6 9,7 9,2 6 9,2 7 9
2 3 5 6 7 12,0.0524871,14.9177,No,N/A,2,3,N/A,5,6,7,2 6,2 7,3 7,5 6,12,6 7,2 12,3 12,3 6 7,5 12,6 12
2 3 4 5 6 7 9 12 13,0.0284871,22.0745,No,N/A,2,3,4,5,6,7,2 6,9,3 7,2 9,12,13,2 12,2 13,3 13,4 13,5 13
2 3 4 5 6 7 9 10 13,0.0370214,19.1842,No,N/A,2,3,4,5,6,7,2 6,9,10,2 9,2 10,13,4 10,2 13,3 13,4 13,5 13
2 3 4 6 7 8 10 11 13,0.0251612,24.1953,No,N/A,2,3,4,2 3,6,7,8,2 7,10,11,2 10,13,3 11,2 13,3 13,4 13,2 3 13
2 3 4 5 6 7 9 10 11,0.0514147,15.6579,No,N/A,2,3,4,5,6,7,2 6,9,10,11,2 10,2 11,3 11,4 11,5 11,6 11,7 11
2 3 4 5 6 7 9 10 11 12,0.0359898,20.5274,No,N/A,2,3,4,5,6,7,2 6,9,10,11,12,2 11,2 12,3 12,4 12,5 12,6 12
2 3 4 5 6 7 9 11 12,0.0401712,18.6701,No,N/A,2,3,4,5,6,7,2 6,9,3 7,11,12,2 11,2 12,3 12,4 12,5 12,6 12
2 3 5 6 8 9 10 11,0.0346184,20.6417,No,N/A,2,3,N/A,5,6,2 5,8,9,10,11,2 10,2 11,3 11,5 10,5 11,6 11,2 5 11
2 3 4 5 6 7 9 10 11 12 13,0.0227837,26.8826,No,N/A,2,3,4,5,6,7,2 6,9,10,11,12,13,2 12,2 13,3 13,4 13,5 13
2 3 4 5 7 11 12 13,0.0192498,26.4854,No,N/A,2,3,4,5,2 4,7,3 5,2 7,3 7,11,12,13,2 12,2 13,3 13,4 13,5 13
2 3 4 5 6 7 8 11 12 13,0.0250071,24.5149,No,N/A,2,3,4,5,6,7,8,2 7,2 8,11,12,13,2 12,2 13,3 13,4 13,5 13
2 3 4 5 6 7 8 9,0.0784297,10.009,No,N/A,2,3,4,5,6,7,8,9,2 8,2 9,3 9,4 9,5 9,6 9,7 9,8 9,2 7 9
2 3 4 5 7 10 11 13,0.0263369,22.69,No,N/A,2,3,4,5,2 4,7,3 5,2 7,10,11,2 10,13,3 11,2 13,3 13,4 13,5 13
2 3 4 5 6 7 8 9 13,0.0429238,17.056,No,N/A,2,3,4,5,6,7,8,9,2 8,2 9,3 9,13,5 9,2 13,3 13,4 13,5 13
2 3 4 6 7 8 9 10 11 12,0.0300657,22.7335,No,N/A,2,3,4,2 3,6,7,8,9,10,11,12,2 11,2 12,3 12,4 12,2 3 12,6 12
2 3 4 5 6 7 8 9 12,0.0525722,15.02,No,N/A,2,3,4,5,6,7,8,9,2 8,2 9,12,4 9,2 12,3 12,4 12,5 12,6 12
2 3 4 5 6 7 8 9 11,0.0596521,13.5848,No,N/A,2,3,4,5,6,7,8,9,2 8,11,3 9,2 11,3 11,4 11,5 11,6 11,7 11
2 3 4 5 6 7 8 9 11 12,0.0416866,18.335,No,N/A,2,3,4,5,6,7,8,9,2 8,11,12,2 11,2 12,3 12,4 12,5 12,6 12
2 3 4 5 13,0.0443367,13.5077,No,N/A,2,3,4,5,2 4,2 5,3 5,4 5,2 3 5,2 4 5,3 4 5,13,2 3 4 5,2 13,3 13,4 13,5 13
2 3 4 5 6 7 8 9 10 13,0.0385819,18.8813,No,N/A,2,3,4,5,6,7,8,9,10,2 9,2 10,13,4 10,2 13,3 13,4 13,5 13
2 3 4 5 6 7 8 9 10 11,0.0525892,15.3064,No,N/A,2,3,4,5,6,7,8,9,10,11,2 10,2 11,3 11,4 11,5 11,6 11,7 11
2 3 4 5 6 7 11,0.0683383,11.2488,No,N/A,2,3,4,5,6,7,2 6,2 7,3 7,11,5 7,2 11,3 11,4 11,5 11,6 11,7 11
2 3 4 5 6 8 10 11 12 13,0.0215219,26.6456,No,N/A,2,3,4,5,6,2 5,8,3 6,10,11,12,13,2 12,2 13,3 13,4 13,5 13
2 3 4 6 7 8 9 12 13,0.0239817,24.6802,No,N/A,2,3,4,2 3,6,7,8,9,2 8,2 9,12,13,2 12,2 13,3 13,4 13,2 3 13
2 3 6 8 9 10 12,0.0255439,24.3224,No,N/A,2,3,N/A,2 3,6,N/A,8,9,10,2 9,12,3 10,2 12,3 12,6 10,2 3 12,6 12
2 4 7 8 9 10 13,0.0176019,26.8113,No,N/A,2,N/A,4,N/A,2 4,7,8,9,10,2 9,2 10,13,4 10,2 13,2 4 10,4 13,8 10
2 3 4 5 6 9 10 12 13,0.0228973,25.593,No,N/A,2,3,4,5,6,2 5,2 6,9,10,2 9,12,13,2 12,2 13,3 13,4 13,5 13
2 3 4 5 7 8 9 10 11 12 13,0.0210191,28.3985,No,N/A,2,3,4,5,2 4,7,8,9,10,11,12,13,2 12,2 13,3 13,4 13,5 13
2 3 4 5 6 13,0.0413464,15.2089,No,N/A,2,3,4,5,6,2 5,2 6,3 6,4 6,5 6,2 4 6,13,3 5 6,2 13,3 13,4 13,5 13
2 3 4 5 6 8 10 13,0.0370293,18.2414,No,N/A,2,3,4,5,6,2 5,8,3 6,10,3 8,2 10,13,4 10,2 13,3 13,4 13,5 13
2 3 4 6 9 10 11 12,0.0264815,23.8364,No,N/A,2,3,4,2 3,6,3 4,2 6,9,10,11,12,2 11,2 12,3 12,4 12,2 3 12,6 12
2 3 5 6 7 8 9 10 11,0.0395412,19.3037,No,N/A,2,3,N/A,5,6,7,8,9,10,11,2 10,2 11,3 11,5 10,5 11,6 11,7 11
2 3 4 5 6 9 12,0.0495301,14.7204,No,N/A,2,3,4,5,6,2 5,2 6,9,4 6,2 9,12,4 9,2 12,3 12,4 12,5 12,6 12
2 3 6 9 11,0.0363983,17.6859,No,N/A,2,3,N/A,2 3,6,N/A,2 6,9,N/A,11,3 9,2 11,3 11,6 9,2 3 11,6 11,3 6 9
2 3 4 5 6 9 10 12,0.0422422,17.6631,No,N/A,2,3,4,5,6,2 5,2 6,9,10,2 9,12,3 10,2 12,3 12,4 12,5 12,6 12
2 3 4 6 7 8 13,0.0389436,17.0173,No,N/A,2,3,4,2 3,6,7,8,2 7,2 8,3 8,4 8,13,6 8,2 13,3 13,4 13,2 3 13
3 5 6 7 9 10 12 13,0.00948709,34.8672,No,N/A,N/A,3,N/A,5,6,7,3 5,9,10,5 6,12,13,5 9,3 12,3 13,5 12,5 13
2 3 4 5 6 10 12,0.0458338,15.6255,No,N/A,2,3,4,5,6,2 5,2 6,3 6,10,5 6,12,3 10,2 12,3 12,4 12,5 12,6 12
2 3 4 5 7 8 9 10 11 13,0.0269959,24.2862,No,N/A,2,3,4,5,2 4,7,8,9,10,11,2 10,13,3 11,2 13,3 13,4 13,5 13
2 3 5 6 7 8 10 13,0.0288448,22.0807,No,N/A,2,3,N/A,5,6,7,8,2 7,10,3 8,2 10,13,6 8,2 13,3 13,7 10,5 13
2 3 4 5 6 10 11 12 13,0.0195533,27.1805,No,N/A,2,3,4,5,6,2 5,2 6,3 6,10,11,12,13,2 12,2 13,3 13,4 13,5 13
2 3 6 7 10 12,0.0305249,19.7998,No,N/A,2,3,N/A,2 3,6,7,2 6,2 7,10,2 3 6,12,3 10,2 12,3 12,6 10,2 3 12,6 12
2 3 4 7 9 10 11,0.0352849,21.5037,No,N/A,2,3,4,2 3,2 4,7,N/A,9,10,11,2 10,2 11,3 11,4 11,2 3 11,2 4 11,7 11
2 4 5 6 8 9 13,0.0283514,21.2715,No,N/A,2,N/A,4,5,6,2 5,8,9,2 8,2 9,4 8,13,5 9,2 13,2 5 9,4 13,5 13
2 3 5 7 9 10,0.0492802,16.1861,No,N/A,2,3,N/A,5,N/A,7,3 5,9,10,2 9,2 10,3 10,5 9,5 10,7 9,7 10,3 5 10
2 3 5 8 9,0.0642482,11.6227,No,N/A,2,3,N/A,5,N/A,2 5,8,9,2 8,2 9,3 9,5 8,5 9,2 5 8,2 5 9,8 9,2 3 5 8
2 3 4 7 8 9 10 11 12 13,0.0160782,31.8443,No,N/A,2,3,4,2 3,2 4,7,8,9,10,11,12,13,2 12,2 13,3 13,4 13,2 3 13
2 3 5 7 8 10 12,0.0289564,23.0871,No,N/A,2,3,N/A,5,N/A,7,8,2 7,10,3 8,12,3 10,2 12,3 12,3 5 8,5 12,8 10
2 3 5 6 8 9 11 12,0.024459,24.9999,No,N/A,2,3,N/A,5,6,2 5,8,9,2 8,11,12,2 11,2 12,3 12,5 11,5 12,6 12
2 3 4 5 6 7 9 12,0.053738,14.6094,No,N/A,2,3,4,5,6,7,2 6,9,3 7,2 9,12,4 9,2 12,3 12,4 12,5 12,6 12
2 4 5 8 12,0.0399444,15.3625,No,N/A,2,N/A,4,5,2 4,2 5,8,4 5,2 8,2 4 5,12,5 8,2 12,2 5 8,4 12,5 12,2 4 12
2 4 5 7 8 9 10 11 13,0.0170819,29.5078,No,N/A,2,N/A,4,5,2 4,7,8,9,10,11,2 10,13,4 10,2 13,5 11,4 13,5 13
2 3 6 7 11,0.0520657,13.2535,No,N/A,2,3,N/A,2 3,6,7,2 6,2 7,3 7,11,2 3 7,2 11,3 11,2 6 7,2 3 11,6 11,7 11
2 3 5 8 9 11,0.0428249,17.7628,No,N/A,2,3,N/A,5,N/A,2 5,8,9,2 8,11,3 9,2 11,3 11,2 5 8,5 11,8 9,2 5 11
2 3 5 6 9 12,0.0384308,17.8907,No,N/A,2,3,N/A,5,6,2 5,2 6,9,2 3 5,2 9,12,2 5 6,2 12,3 12,2 5 9,5 12,6 12
3 5 7 8 9 10 12 13,0.00798242,37.9025,No,N/A,N/A,3,N/A,5,N/A,7,8,9,10,3 8,12,13,5 9,3 12,3 13,5 12,5 13
2 3 4 5 9 10 11,0.0456381,16.4235,No,N/A,2,3,4,5,2 4,2 5,3 5,9,10,11,2 10,2 11,3 11,4 11,5 11,2 4 11,2 5 11
3 4 5 9 10 12 13,0.00920806,35.7688,No,N/A,N/A,3,4,5,N/A,3 4,3 5,9,10,N/A,12,13,4 10,3 12,3 13,4 13,5 13
2 3 4 6 8 9 10 11 12 13,0.0169883,30.4451,No,N/A,2,3,4,2 3,6,3 4,8,9,10,11,12,13,2 12,2 13,3 13,4 13,2 3 13
3 4 6 7 9 11 12,0.0182264,28.1587,No,N/A,N/A,3,4,N/A,6,7,N/A,9,3 7,11,12,4 9,3 11,3 12,4 12,6 11,6 12
3 4 5 8 10 11,0.032229,19.964,No,N/A,N/A,3,4,5,N/A,3 4,8,4 5,10,11,4 8,3 10,3 11,4 11,5 11,3 4 10,3 4 11
3 4 5 7 8 9 13,0.0225287,24.652,No,N/A,N/A,3,4,5,N/A,7,8,9,3 7,3 8,3 9,13,5 9,7 8,3 13,4 13,5 13
2 3 5 6 8 10 11,0.0374156,19.2345,No,N/A,2,3,N/A,5,6,2 5,8,3 6,10,11,2 10,2 11,3 11,5 10,5 11,6 11,2 5 11
2 4 5 7 9 10,0.0436759,17.7606,No,N/A,2,N/A,4,5,2 4,7,N/A,9,10,2 9,2 10,4 9,4 10,5 10,2 4 10,7 10,2 7 9
2 3 4 5 7 8 10 11,0.0499454,15.9482,No,N/A,2,3,4,5,2 4,7,8,2 7,10,11,2 10,2 11,3 11,4 11,5 11,2 4 11,7 11
3 5 7 8 9 11 12 13,0.0074725,38.5437,No,N/A,N/A,3,N/A,5,N/A,7,8,9,3 7,11,12,13,3 11,3 12,3 13,5 12,5 13
2 3 4 5 7 10,0.0718471,10.3903,No,N/A,2,3,4,5,2 4,7,3 5,2 7,10,4 7,2 10,3 10,4 10,5 10,2 4 10,7 10,3 5 10
2 4 6 7 8 9 10,0.0407954,18.228,No,N/A,2,N/A,4,N/A,6,7,8,9,10,2 9,2 10,4 9,4 10,6 9,6 10,7 10,8 10
2 3 4 7 8 9 11,0.048692,16.1221,No,N/A,2,3,4,2 3,2 4,7,8,9,2 8,11,3 9,2 11,3 11,4 11,2 3 11,2 4 11,7 11
2 3 4 5 7 8 11 12 13,0.0202684,27.08,No,N/A,2,3,4,5,2 4,7,8,2 7,2 8,11,12,13,2 12,2 13,3 13,4 13,5 13
2 3 4 6 7 8 10 13,0.0326944,19.9745,No,N/A,2,3,4,2 3,6,7,8,2 7,10,3 8,2 10,13,4 10,2 13,3 13,4 13,2 3 13
2 3 4 8 10 13,0.0285107,19.8667,No,N/A,2,3,4,2 3,2 4,3 4,8,2 3 4,10,3 8,2 10,13,4 10,2 13,3 13,4 13,2 3 13
2 3 5 6 7 8 10 11,0.0419758,18.3424,No,N/A,2,3,N/A,5,6,7,8,2 7,10,11,2 10,2 11,3 11,5 10,5 11,6 11,7 11
2 3 4 7 8 9 11 12,0.0294939,22.7921,No,N/A,2,3,4,2 3,2 4,7,8,9,2 8,11,12,2 11,2 12,3 12,4 12,2 3 12,2 4 12
2 3 4 6 7 9 10 11 12 13,0.0164679,31.7505,No,N/A,2,3,4,2 3,6,7,2 6,9,10,11,12,13,2 12,2 13,3 13,4 13,2 3 13
2 3 4 7 8 10 12 13,0.0200376,26.9733,No,N/A,2,3,4,2 3,2 4,7,8,2 7,10,3 8,12,13,2 12,2 13,3 13,4 13,2 3 13
2 4 6 9 10 11 12 13,0.00877361,38.6414,No,N/A,2,N/A,4,N/A,6,N/A,2 6,9,10,11,12,13,2 12,2 13,4 12,4 13,6 12
2 3 6 7 12 13,0.0177941,23.9596,No,N/A,2,3,N/A,2 3,6,7,2 6,2 7,3 7,2 3 6,12,13,2 12,2 13,3 13,2 3 12,2 3 13
2 3 4 6 12,0.0512894,12.3682,No,N/A,2,3,4,2 3,6,3 4,2 6,3 6,4 6,2 3 6,12,3 4 6,2 12,3 12,4 12,2 3 12,6 12
2 3 4 6 10 13,0.0308488,18.9491,No,N/A,2,3,4,2 3,6,3 4,2 6,3 6,10,2 3 6,2 10,13,4 10,2 13,3 13,4 13,2 3 13
2 3 6 7 8 9 10 12,0.026931,22.9522,No,N/A,2,3,N/A,2 3,6,7,8,9,10,2 9,12,3 10,2 12,3 12,6 10,2 3 12,6 12
2 4 6 8 10 12,0.0104348,32.8278,No,N/A,2,N/A,4,N/A,6,N/A,8,N/A,10,N/A,12,N/A,2 12,N/A,4 12,N/A,6 12
2 3 5 6 9 13,0.0319417,18.9608,No,N/A,2,3,N/A,5,6,2 5,2 6,9,2 3 5,2 9,3 9,13,5 9,2 13,3 13,2 6 9,5 13
2 3 4 8 9 12,0.0433476,16.8146,No,N/A,2,3,4,2 3,2 4,3 4,8,9,2 8,2 9,12,4 9,2 12,3 12,4 12,2 3 12,2 4 12
2 4 6 8 9 11 13,0.0140258,30.7019,No,N/A,2,N/A,4,N/A,6,N/A,8,9,2 8,11,4 8,13,6 8,2 13,2 6 8,4 13,4 6 8
2 3 6 7 8 9 10 11 12 13,0.0126771,34.0133,No,N/A,2,3,N/A,2 3,6,7,8,9,10,11,12,13,2 12,2 13,3 13,2 3 12,2 3 13
2 4 5 6 7 8 10 11,0.039815,18.2658,No,N/A,2,N/A,4,5,6,7,8,2 7,10,11,2 10,2 11,4 10,4 11,5 11,6 11,7 11
2 3 4 8 9 10 11 12,0.0252742,24.8428,No,N/A,2,3,4,2 3,2 4,3 4,8,9,10,11,12,2 11,2 12,3 12,4 12,2 3 12,2 4 12
2 4 5 6 11 12 13,0.0128967,28.8115,No,N/A,2,N/A,4,5,6,2 5,2 6,4 5,4 6,11,12,13,2 12,2 13,4 12,4 13,5 13
3 4 5 7 8 10 11 12,0.0183811,28.7655,No,N/A,N/A,3,4,5,N/A,7,8,4 5,10,11,12,3 10,3 11,3 12,4 12,5 12,7 11
2 3 6 7 9 13,0.0259247,20.7263,No,N/A,2,3,N/A,2 3,6,7,2 6,9,3 7,2 9,3 9,13,2 3 9,2 13,3 13,2 6 9,2 3 13
3 4 5 8 9 10 12,0.0215398,25.7646,No,N/A,N/A,3,4,5,N/A,3 4,8,9,10,3 8,12,3 10,4 10,3 12,4 12,5 12,8 10
2 3 5 9 10,0.0536072,13.2188,No,N/A,2,3,N/A,5,N/A,2 5,3 5,9,10,2 9,2 10,3 10,5 9,5 10,2 5 9,2 5 10,3 5 10
2 3 5 9 10 12,0.0297457,21.0629,No,N/A,2,3,N/A,5,N/A,2 5,3 5,9,10,2 9,12,3 10,2 12,3 12,2 5 9,5 12,3 5 10
2 3 5 6 7 8 13,0.0350182,18.7805,No,N/A,2,3,N/A,5,6,7,8,2 7,2 8,3 8,5 7,13,6 8,2 13,3 13,2 7 8,5 13
2 4 5 7 8 9 10,0.0451225,16.8414,No,N/A,2,N/A,4,5,2 4,7,8,9,10,2 9,2 10,4 9,4 10,5 10,2 4 10,7 10,8 10
2 3 4 5 10 12,0.0457985,16.2983,No,N/A,2,3,4,5,2 4,2 5,3 5,4 5,10,2 4 5,12,3 10,2 12,3 12,4 12,5 12,2 4 12
3 5 6 7 9 10,0.0375067,18.185,No,N/A,N/A,3,N/A,5,6,7,3 5,9,10,5 6,3 9,3 10,5 9,5 10,6 10,7 10,3 5 10
2 3 6 7 8 9 10 11 12,0.0201213,27.3448,No,N/A,2,3,N/A,2 3,6,7,8,9,10,11,12,2 11,2 12,3 12,2 3 11,2 3 12,6 12
2 4 5 7 9 11 12 13,0.00829734,41.0572,No,N/A,2,N/A,4,5,2 4,7,N/A,9,N/A,11,12,13,2 12,2 13,4 12,4 13,5 13
2 3 4 5 6 7 8 9 10 12 13,0.029068,22.987,No,N/A,2,3,4,5,6,7,8,9,10,2 9,12,13,2 12,2 13,3 13,4 13,5 13
2 3 6 7 9 10 11 13,0.0157218,29.1941,No,N/A,2,3,N/A,2 3,6,7,2 6,9,10,11,2 10,13,3 11,2 13,3 13,6 11,2 3 13
2 3 4 6 9 12 13,0.0215875,24.4761,No,N/A,2,3,4,2 3,6,3 4,2 6,9,4 6,2 9,12,13,2 12,2 13,3 13,4 13,2 3 13
2 4 7 9 12,0.0278931,21.5296,No,N/A,2,N/A,4,N/A,2 4,7,N/A,9,N/A,2 9,12,4 9,2 12,2 4 9,4 12,N/A,2 4 12
2 3 5 6 7 9 10,0.0557326,14.2301,No,N/A,2,3,N/A,5,6,7,2 6,9,10,2 9,2 10,3 10,5 9,5 10,6 10,7 10,2 6 10
2 3 4 5 6 8 11 12 13,0.0226577,24.7557,No,N/A,2,3,4,5,6,2 5,8,3 6,2 8,11,12,13,2 12,2 13,3 13,4 13,5 13
2 3 4 7 8 11,0.0591834,13.9824,No,N/A,2,3,4,2 3,2 4,7,8,2 7,2 8,11,4 8,2 11,3 11,4 11,2 3 11,2 4 11,7 11
2 4 5 6 7 10 12,0.0359165,19.2438,No,N/A,2,N/A,4,5,6,7,2 6,2 7,10,4 7,12,6 7,2 12,5 10,4 12,5 12,6 12
2 3 4 5 6 10 11,0.0555966,13.4457,No,N/A,2,3,4,5,6,2 5,2 6,3 6,10,11,2 10,2 11,3 11,4 11,5 11,6 11,2 5 11
2 3 5 7 8 10 11,0.0368264,20.6166,No,N/A,2,3,N/A,5,N/A,7,8,2 7,10,11,2 10,2 11,3 11,5 10,5 11,7 10,7 11
2 3 4 5 7 9 12 13,0.0226088,24.239,No,N/A,2,3,4,5,2 4,7,3 5,9,3 7,2 9,12,13,2 12,2 13,3 13,4 13,5 13
2 3 4 5 7 11,0.0628522,11.821,No,N/A,2,3,4,5,2 4,7,3 5,2 7,3 7,11,5 7,2 11,3 11,4 11,5 11,2 4 11,7 11
2 3 4 6 7 9 10 11 13,0.0218795,26.847,No,N/A,2,3,4,2 3,6,7,2 6,9,10,11,2 10,13,3 11,2 13,3 13,4 13,2 3 13
2 4 6 7 8 9 10 11 12 13,0.011275,36.3511,No,N/A,2,N/A,4,N/A,6,7,8,9,10,11,12,13,2 12,2 13,4 12,4 13,6 12
