Position,Win Probability,Average Score,Was Reached?,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
2 5 6 7 8 9 11,0.0324575,19.7315,Yes,N/A,2,N/A,N/A,5,6,7,8,9,2 8,11,5 7,2 11,5 9,6 9,5 11,6 11,7 11
1 2 5 6 7 8 9 11 13,0.0327198,20.0463,Yes,N/A,2,1 2,N/A,5,6,7,8,9,2 8,11,1 11,13,1 13,2 13,7 9,6 11,5 13
2 5 6 7 8 9 12 13,0.013774,28.7593,Yes,N/A,2,N/A,N/A,5,6,7,8,9,2 8,5 6,12,13,2 12,2 13,7 9,5 12,5 13
1 2 5 6 7 8 9 11 12,0.0390002,18.5231,Yes,N/A,2,1 2,N/A,5,6,7,8,9,1 9,11,12,1 12,2 12,6 9,5 11,5 12,6 12
2 5 6 7 8 9 11 13,0.0150445,28.4444,Yes,N/A,2,N/A,N/A,5,6,7,8,9,2 8,11,5 7,13,5 9,2 13,5 11,6 11,5 13
2 5 6 7 8 9 11 12,0.0199648,25.3843,Yes,N/A,2,N/A,N/A,5,6,7,8,9,2 8,11,12,6 7,5 9,6 9,5 11,6 11,7 11
1 2 5 6 7 8 9 11 12 13,0.0232518,25.3981,Yes,N/A,2,1 2,N/A,5,6,7,8,9,1 9,11,12,13,1 13,2 13,5 11,5 12,6 12
2 5 6 7 8 10 11 12 13,0.00974254,34.5972,Yes,N/A,2,N/A,N/A,5,6,7,8,2 7,10,11,12,13,2 12,5 10,6 10,5 12,5 13
1 2 5 6 7 8 9 10,0.0670992,11.5787,Yes,N/A,2,1 2,N/A,5,6,7,8,9,10,1 10,2 10,6 7,6 8,6 9,6 10,7 10,8 10
2 5 6 7 8 9 10,0.0395187,16.8333,Yes,N/A,2,N/A,N/A,5,6,7,8,9,10,2 9,2 10,6 7,5 9,7 8,6 10,8 9,8 10
1 2 5 6 7 8 9 10 13,0.0381937,18.2454,Yes,N/A,2,1 2,N/A,5,6,7,8,9,10,1 10,5 7,13,1 13,2 13,6 10,7 10,5 13
1 2 5 6 7 8 9 10 12,0.0454379,16.2083,Yes,N/A,2,1 2,N/A,5,6,7,8,9,10,1 10,12,1 12,2 12,7 8,7 9,7 10,6 12
2 5 6 7 8 9 10 13,0.0190323,25.0556,Yes,N/A,2,N/A,N/A,5,6,7,8,9,10,2 9,5 7,13,6 8,2 13,6 10,8 9,5 13
2 5 6 7 8 9 10 12,0.023243,22.9722,Yes,N/A,2,N/A,N/A,5,6,7,8,9,10,2 9,12,5 8,2 12,5 10,6 10,7 10,6 12
1 2 5 6 7 8 9 10 12 13,0.0274704,22.6806,Yes,N/A,2,1 2,N/A,5,6,7,8,9,10,1 10,12,13,1 13,2 13,7 9,7 10,5 13
2 5 6 7 8 9 11 12 13,0.0104375,33.8241,Yes,N/A,2,N/A,N/A,5,6,7,8,9,2 8,11,12,13,5 9,6 9,5 11,6 11,5 13
1 2 5 6 7 8 9 10 11,0.0514491,14.912,Yes,N/A,2,1 2,N/A,5,6,7,8,9,10,11,1 11,2 11,6 8,6 9,6 10,6 11,7 11
2 5 6 7 8 9 10 11,0.0269226,21.5046,Yes,N/A,2,N/A,N/A,5,6,7,8,9,10,11,5 7,2 11,5 9,6 9,5 11,6 11,7 11
1 2 5 6 7 8 9 10 11 13,0.0312984,21.1713,Yes,N/A,2,1 2,N/A,5,6,7,8,9,10,11,1 11,13,1 13,2 13,6 10,6 11,7 11
2 5 6 7 8 9 10 12 13,0.0128621,30.213,Yes,N/A,2,N/A,N/A,5,6,7,8,9,10,5 6,12,13,2 12,2 13,6 10,7 10,5 13
1 2 5 6 7 8 9 10 11 12,0.0369188,19.25,Yes,N/A,2,1 2,N/A,5,6,7,8,9,10,11,12,1 12,2 12,6 9,5 11,6 11,6 12
2 5 6 7 8 9 10 11 13,0.0145275,29.3704,Yes,N/A,2,N/A,N/A,5,6,7,8,9,10,11,5 7,13,5 9,2 13,5 11,6 11,5 13
2 5 6 7 8 9 10 11 12,0.017923,26.4537,Yes,N/A,2,N/A,N/A,5,6,7,8,9,10,11,12,2 11,2 12,5 10,5 11,5 12,6 12
1 2 5 6 7 8 9 10 11 12 13,0.0244252,25.0556,Yes,N/A,2,1 2,N/A,5,6,7,8,9,10,11,12,13,1 13,2 13,6 10,6 11,6 12
1 2 4,0.0772891,5.96296,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2 4,0.0462963,5.66667,Yes,N/A,2,N/A,4,N/A,2 4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1 2 4 13,0.0251575,14.5833,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,N/A,N/A,N/A,N/A,N/A,13,1 13,2 13,1 2 13,4 13,1 4 13
1 2 4 12,0.0334023,12.0231,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,N/A,N/A,N/A,N/A,12,1 12,2 12,1 2 12,4 12,1 4 12,2 4 12
2 4 13,0.0102881,16.2083,Yes,N/A,2,N/A,4,N/A,2 4,N/A,N/A,N/A,N/A,N/A,N/A,13,N/A,2 13,N/A,4 13,N/A
2 4 12,0.0172754,14.4583,Yes,N/A,2,N/A,4,N/A,2 4,N/A,N/A,N/A,N/A,N/A,12,N/A,2 12,N/A,4 12,N/A,2 4 12
1 2 4 12 13,0.0147762,23.1157,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,N/A,N/A,N/A,N/A,12,13,1 13,2 13,4 12,4 13,1 4 13
1 2 4 11,0.0452085,9.51852,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,N/A,N/A,N/A,11,1 11,2 11,1 2 11,4 11,1 4 11,2 4 11,1 2 4 11
2 4 11,0.0281636,12.7407,Yes,N/A,2,N/A,4,N/A,2 4,N/A,N/A,N/A,N/A,11,N/A,2 11,N/A,4 11,N/A,2 4 11,N/A
1 2 4 11 13,0.0207189,19.9907,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,N/A,N/A,N/A,11,1 11,13,1 13,2 13,1 2 13,4 13,1 4 13
2 4 12 13,0.00953611,24.1944,Yes,N/A,2,N/A,4,N/A,2 4,N/A,N/A,N/A,N/A,N/A,12,13,2 12,2 13,4 12,4 13,2 4 12
1 2 4 11 12,0.028239,18.5278,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,N/A,N/A,N/A,11,12,1 12,2 12,4 11,4 12,1 4 12,2 4 12
2 4 11 13,0.00909583,24.8148,Yes,N/A,2,N/A,4,N/A,2 4,N/A,N/A,N/A,N/A,11,N/A,13,N/A,2 13,N/A,4 13,N/A
2 4 11 12,0.0218836,20.088,Yes,N/A,2,N/A,4,N/A,2 4,N/A,N/A,N/A,N/A,11,12,2 11,2 12,4 11,4 12,2 4 11,2 4 12
1 2 4 11 12 13,0.0133413,29.3148,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,N/A,N/A,N/A,11,12,13,1 13,2 13,4 12,4 13,1 4 13
1 2 4 10,0.0597404,7.25926,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,N/A,N/A,10,1 10,2 10,1 2 10,4 10,1 4 10,2 4 10,1 2 4 10,N/A
2 4 10,0.0425669,11.2361,Yes,N/A,2,N/A,4,N/A,2 4,N/A,N/A,N/A,10,N/A,2 10,N/A,4 10,N/A,2 4 10,N/A,N/A
1 2 4 10 13,0.0278126,17.1852,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,N/A,N/A,10,1 10,2 10,13,1 13,2 13,1 2 13,4 13,1 4 13
1 2 4 10 12,0.0375522,15.6852,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,N/A,N/A,10,1 10,12,1 12,2 12,1 2 12,4 12,1 4 12,2 4 12
2 4 10 13,0.019842,20.7269,Yes,N/A,2,N/A,4,N/A,2 4,N/A,N/A,N/A,10,N/A,2 10,13,4 10,2 13,2 4 10,4 13,N/A
2 4 10 12,0.0177103,21.8935,Yes,N/A,2,N/A,4,N/A,2 4,N/A,N/A,N/A,10,N/A,12,N/A,2 12,N/A,4 12,N/A,2 4 12
1 2 4 10 12 13,0.0181982,25.625,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,N/A,N/A,10,1 10,12,13,2 12,2 13,4 12,4 13,2 4 12
2 4 11 12 13,0.00824296,31.5093,Yes,N/A,2,N/A,4,N/A,2 4,N/A,N/A,N/A,N/A,11,12,13,2 12,4 11,4 12,4 13,2 4 12
1 2 4 10 11,0.0489893,14.1944,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,N/A,N/A,10,11,1 11,2 11,4 10,4 11,1 4 11,2 4 11,1 2 4 11
2 4 10 11,0.0411951,16.4398,Yes,N/A,2,N/A,4,N/A,2 4,N/A,N/A,N/A,10,11,2 10,2 11,4 10,4 11,2 4 10,2 4 11,N/A
1 2 4 10 11 13,0.0231365,23.9074,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,N/A,N/A,10,11,1 11,13,1 13,4 11,2 4 10,4 13,1 4 13
2 4 10 12 13,0.0100713,30.4028,Yes,N/A,2,N/A,4,N/A,2 4,N/A,N/A,N/A,10,N/A,12,13,4 10,2 13,4 12,4 13,2 4 12
1 2 4 10 11 12,0.0290612,22.6481,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,N/A,N/A,10,11,12,1 12,2 12,4 11,4 12,1 4 12,2 4 12
2 4 10 11 13,0.0141066,27.3519,Yes,N/A,2,N/A,4,N/A,2 4,N/A,N/A,N/A,10,11,2 10,13,4 10,2 13,2 4 10,4 13,N/A
2 4 10 11 12,0.0190701,25.6991,Yes,N/A,2,N/A,4,N/A,2 4,N/A,N/A,N/A,10,11,12,2 11,4 10,4 11,4 12,2 4 11,2 4 12
1 2 4 10 11 12 13,0.0144,32.7269,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,N/A,N/A,10,11,12,13,1 13,2 13,4 12,4 13,1 4 13
1 2 4 9,0.0766122,5.39815,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,N/A,9,1 9,2 9,1 2 9,4 9,1 4 9,2 4 9,1 2 4 9,N/A,N/A
2 4 9,0.0604853,9.91667,Yes,N/A,2,N/A,4,N/A,2 4,N/A,N/A,9,N/A,2 9,N/A,4 9,N/A,2 4 9,N/A,N/A,N/A
1 2 4 9 13,0.034867,14.7083,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,N/A,9,1 9,2 9,1 2 9,13,1 13,2 13,1 2 13,4 13,1 4 13
1 2 4 9 12,0.0487075,12.9537,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,N/A,9,1 9,2 9,12,1 12,2 12,1 2 12,4 12,1 4 12,2 4 12
2 4 9 13,0.0170593,21.4722,Yes,N/A,2,N/A,4,N/A,2 4,N/A,N/A,9,N/A,2 9,N/A,13,N/A,2 13,N/A,4 13,N/A
2 4 9 12,0.0378325,16.963,Yes,N/A,2,N/A,4,N/A,2 4,N/A,N/A,9,N/A,2 9,12,4 9,2 12,2 4 9,4 12,N/A,2 4 12
1 2 4 9 12 13,0.0231565,22.338,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,N/A,9,1 9,2 9,12,13,1 13,2 13,4 12,4 13,1 4 13
1 2 4 9 11,0.0612344,11.5,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,N/A,9,1 9,11,1 11,2 11,1 2 11,4 11,1 4 11,2 4 11,1 2 4 11
2 4 9 11,0.0298488,19.0602,Yes,N/A,2,N/A,4,N/A,2 4,N/A,N/A,9,N/A,11,N/A,2 11,N/A,4 11,N/A,2 4 11,N/A
1 2 4 9 11 13,0.0258496,21.25,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,N/A,9,1 9,11,1 11,13,1 13,2 13,1 2 13,4 13,1 4 13
2 4 9 12 13,0.0125846,27.662,Yes,N/A,2,N/A,4,N/A,2 4,N/A,N/A,9,N/A,2 9,12,13,2 12,2 13,4 12,4 13,2 4 12
1 2 4 9 11 12,0.0377748,18.8935,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,N/A,9,1 9,11,12,2 11,2 12,4 11,4 12,2 4 11,2 4 12
2 4 9 11 13,0.00884934,31.1296,Yes,N/A,2,N/A,4,N/A,2 4,N/A,N/A,9,N/A,11,N/A,13,N/A,2 13,N/A,4 13,N/A
2 4 9 11 12,0.0214901,25.0139,Yes,N/A,2,N/A,4,N/A,2 4,N/A,N/A,9,N/A,11,12,4 9,2 12,4 11,4 12,2 4 11,2 4 12
1 2 4 9 11 12 13,0.0178859,28.5185,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,N/A,9,1 9,11,12,13,2 12,2 13,4 12,4 13,2 4 12
2 4 10 11 12 13,0.00818271,36.3009,Yes,N/A,2,N/A,4,N/A,2 4,N/A,N/A,N/A,10,11,12,13,2 12,2 13,4 12,4 13,2 4 12
1 2 4 9 10,0.0747098,10.3472,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,N/A,9,10,1 10,2 10,4 9,4 10,1 4 10,2 4 10,1 2 4 10,N/A
2 4 9 10,0.0643076,13.3009,Yes,N/A,2,N/A,4,N/A,2 4,N/A,N/A,9,10,2 9,2 10,4 9,4 10,2 4 9,2 4 10,N/A,N/A
1 2 4 9 10 13,0.0331667,19.6019,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,N/A,9,10,2 9,2 10,13,1 13,2 13,1 2 13,4 13,1 4 13
1 2 4 9 10 12,0.0441153,17.5046,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,N/A,9,10,1 10,12,1 12,4 10,2 4 9,4 12,1 4 12,2 4 12
2 4 9 10 13,0.0209745,23.5694,Yes,N/A,2,N/A,4,N/A,2 4,N/A,N/A,9,10,2 9,2 10,13,4 10,2 13,2 4 10,4 13,N/A
2 4 9 10 12,0.0269782,22.1759,Yes,N/A,2,N/A,4,N/A,2 4,N/A,N/A,9,10,2 9,12,4 9,2 12,2 4 9,4 12,N/A,2 4 12
1 2 4 9 10 12 13,0.0212885,26.6713,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,N/A,9,10,1 10,12,13,1 13,2 13,4 12,4 13,1 4 13
2 4 9 11 12 13,0.00792598,36.25,Yes,N/A,2,N/A,4,N/A,2 4,N/A,N/A,9,N/A,11,12,13,2 12,4 11,4 12,4 13,2 4 12
1 2 4 9 10 11,0.0505957,16.6852,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,N/A,9,10,11,1 11,2 11,4 10,4 11,1 4 11,2 4 11,1 2 4 11
2 4 9 10 11,0.0332879,20.8102,Yes,N/A,2,N/A,4,N/A,2 4,N/A,N/A,9,10,11,2 10,4 9,4 10,4 11,2 4 10,2 4 11,N/A
1 2 4 9 10 11 13,0.024231,25.3796,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,N/A,9,10,11,1 11,13,1 13,2 13,1 4 11,4 13,1 4 13
2 4 9 10 12 13,0.0120375,31.6481,Yes,N/A,2,N/A,4,N/A,2 4,N/A,N/A,9,10,2 9,12,13,4 10,2 13,4 12,4 13,2 4 12
1 2 4 9 10 11 12,0.03055,23.9537,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,N/A,9,10,11,12,1 12,2 12,4 11,4 12,1 4 12,2 4 12
2 4 9 10 11 13,0.0122607,31.4306,Yes,N/A,2,N/A,4,N/A,2 4,N/A,N/A,9,10,11,2 10,13,4 10,4 11,2 4 10,4 13,N/A
2 4 9 10 11 12,0.0174044,28.9398,Yes,N/A,2,N/A,4,N/A,2 4,N/A,N/A,9,10,11,12,2 11,2 12,4 11,4 12,2 4 11,2 4 12
1 2 4 9 10 11 12 13,0.0163563,32.8148,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,N/A,9,10,11,12,13,1 13,2 13,4 12,4 13,1 4 13
1 2 4 8,0.0956951,4.18981,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,8,1 8,2 8,1 2 8,4 8,1 4 8,2 4 8,1 2 4 8,N/A,N/A,N/A
2 4 8,0.0819187,8.96759,Yes,N/A,2,N/A,4,N/A,2 4,N/A,8,N/A,2 8,N/A,4 8,N/A,2 4 8,N/A,N/A,N/A,N/A
1 2 4 8 13,0.0435308,12.6852,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,8,1 8,2 8,1 2 8,4 8,13,1 13,2 13,1 2 13,4 13,1 4 13
1 2 4 8 12,0.0586239,11.0417,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,8,1 8,2 8,1 2 8,12,1 12,2 12,1 2 12,4 12,1 4 12,2 4 12
2 4 8 13,0.0317055,18.1991,Yes,N/A,2,N/A,4,N/A,2 4,N/A,8,N/A,2 8,N/A,4 8,13,2 4 8,2 13,N/A,4 13,N/A
2 4 8 12,0.0288137,18.7731,Yes,N/A,2,N/A,4,N/A,2 4,N/A,8,N/A,2 8,N/A,12,N/A,2 12,N/A,4 12,N/A,2 4 12
1 2 4 8 12 13,0.0250742,20.4306,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,8,1 8,2 8,1 2 8,12,13,1 13,2 13,4 12,4 13,1 4 13
1 2 4 8 11,0.0749296,9.37963,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,8,1 8,2 8,11,1 11,2 11,1 2 11,4 11,1 4 11,2 4 11,1 2 4 11
2 4 8 11,0.0596065,13.9444,Yes,N/A,2,N/A,4,N/A,2 4,N/A,8,N/A,2 8,11,4 8,2 11,2 4 8,4 11,N/A,2 4 11,N/A
1 2 4 8 11 13,0.03429,17.8796,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,8,1 8,2 8,11,1 11,13,1 13,2 13,1 2 13,4 13,1 4 13
2 4 8 12 13,0.0134324,27.3056,Yes,N/A,2,N/A,4,N/A,2 4,N/A,8,N/A,2 8,N/A,12,13,2 12,2 13,4 12,4 13,2 4 12
1 2 4 8 11 12,0.0449626,16.1806,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,8,1 8,2 8,11,12,1 12,2 12,4 11,4 12,1 4 12,2 4 12
2 4 8 11 13,0.0194897,24.7639,Yes,N/A,2,N/A,4,N/A,2 4,N/A,8,N/A,2 8,11,4 8,13,2 4 8,2 13,N/A,4 13,N/A
2 4 8 11 12,0.024096,22.6019,Yes,N/A,2,N/A,4,N/A,2 4,N/A,8,N/A,2 8,11,12,2 11,2 12,4 11,4 12,2 4 11,2 4 12
1 2 4 8 11 12 13,0.0214287,25.0509,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,8,1 8,2 8,11,12,13,1 13,4 11,4 12,4 13,1 4 13
1 2 4 8 10,0.087457,8.48148,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,8,1 8,10,1 10,2 10,1 2 10,4 10,1 4 10,2 4 10,1 2 4 10,8 10
2 4 8 10,0.0415515,16.7176,Yes,N/A,2,N/A,4,N/A,2 4,N/A,8,N/A,10,N/A,2 10,N/A,4 10,N/A,2 4 10,N/A,8 10
1 2 4 8 10 13,0.0424119,16.3796,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,8,1 8,10,1 10,4 8,13,4 10,2 13,1 2 13,4 13,8 10
1 2 4 8 10 12,0.0451236,15.7963,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,8,1 8,10,1 10,12,1 12,2 12,1 2 12,4 12,1 4 12,8 10
2 4 8 10 13,0.0198865,24.9491,Yes,N/A,2,N/A,4,N/A,2 4,N/A,8,N/A,10,N/A,4 8,13,4 10,2 13,2 4 10,4 13,8 10
2 4 8 10 12,0.0149475,27.2407,Yes,N/A,2,N/A,4,N/A,2 4,N/A,8,N/A,10,N/A,12,N/A,2 12,N/A,4 12,N/A,8 10
1 2 4 8 10 12 13,0.0240884,23.4074,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,8,1 8,10,1 10,12,13,2 12,2 13,4 12,4 13,2 4 12
2 4 8 11 12 13,0.0105618,32.5278,Yes,N/A,2,N/A,4,N/A,2 4,N/A,8,N/A,2 8,11,12,13,2 12,4 11,4 12,4 13,2 4 12
1 2 4 8 10 11,0.0617318,13.5046,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,8,1 8,10,11,2 10,2 11,4 10,4 11,2 4 10,2 4 11,8 10
2 4 8 10 11,0.0342896,20.0648,Yes,N/A,2,N/A,4,N/A,2 4,N/A,8,N/A,10,11,4 8,2 11,4 10,4 11,2 4 10,2 4 11,8 10
1 2 4 8 10 11 13,0.0299755,21.5694,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,8,1 8,10,11,2 10,13,4 10,2 13,1 2 13,4 13,8 10
2 4 8 10 12 13,0.00889916,34.7361,Yes,N/A,2,N/A,4,N/A,2 4,N/A,8,N/A,10,N/A,12,13,2 12,2 13,4 12,4 13,8 10
1 2 4 8 10 11 12,0.0355526,20.0463,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,8,1 8,10,11,12,2 11,2 12,4 11,4 12,2 4 11,8 10
2 4 8 10 11 13,0.0139203,30.1944,Yes,N/A,2,N/A,4,N/A,2 4,N/A,8,N/A,10,11,2 10,13,4 10,2 13,2 4 10,4 13,8 10
2 4 8 10 11 12,0.0153962,29.3056,Yes,N/A,2,N/A,4,N/A,2 4,N/A,8,N/A,10,11,12,2 11,4 10,4 11,4 12,2 4 11,8 10
1 2 4 8 10 11 12 13,0.0193748,28.2454,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,8,1 8,10,11,12,13,2 12,2 13,4 12,4 13,2 4 12
2 4 9 10 11 12 13,0.00814856,38.8889,Yes,N/A,2,N/A,4,N/A,2 4,N/A,N/A,9,10,11,12,13,2 12,2 13,4 12,4 13,2 4 12
1 2 4 8 9,0.100928,7.35648,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,8,9,1 9,2 9,4 8,4 9,1 4 9,2 4 9,1 2 4 9,8 9,1 8 9
2 4 8 9,0.084948,10.5787,Yes,N/A,2,N/A,4,N/A,2 4,N/A,8,9,2 8,2 9,4 8,4 9,2 4 8,2 4 9,N/A,8 9,N/A
1 2 4 8 9 13,0.0490473,15.2037,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,8,9,1 9,2 9,4 8,13,1 13,2 13,1 2 13,4 13,1 4 13
1 2 4 8 9 12,0.0553713,13.9398,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,8,9,2 8,2 9,12,1 12,2 12,1 2 12,4 12,8 9,2 4 12
2 4 8 9 13,0.0277753,20.9213,Yes,N/A,2,N/A,4,N/A,2 4,N/A,8,9,2 8,2 9,4 8,13,2 4 8,2 13,N/A,4 13,N/A
2 4 8 9 12,0.034248,18.6296,Yes,N/A,2,N/A,4,N/A,2 4,N/A,8,9,2 8,2 9,12,4 9,2 12,2 4 9,4 12,8 9,2 4 12
1 2 4 8 9 12 13,0.0267473,22.375,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,8,9,1 9,2 9,12,13,1 13,2 13,4 12,4 13,1 4 13
1 2 4 8 9 11,0.0668496,12.2917,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,8,9,1 9,11,1 11,4 9,2 4 8,4 11,1 4 11,8 9,1 8 9
2 4 8 9 11,0.039692,18.1481,Yes,N/A,2,N/A,4,N/A,2 4,N/A,8,9,2 8,11,4 8,2 11,2 4 8,4 11,N/A,8 9,N/A
1 2 4 8 9 11 13,0.0330976,20.1065,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,8,9,2 8,11,1 11,13,1 13,2 13,1 2 13,4 13,1 4 13
2 4 8 9 12 13,0.0138093,28.5,Yes,N/A,2,N/A,4,N/A,2 4,N/A,8,9,2 8,2 9,12,13,2 12,2 13,4 12,4 13,2 4 12
1 2 4 8 9 11 12,0.0398173,18.4861,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,8,9,1 9,11,12,1 12,2 12,4 11,4 12,8 9,2 4 12
2 4 8 9 11 13,0.0151509,28.6019,Yes,N/A,2,N/A,4,N/A,2 4,N/A,8,9,2 8,11,4 8,13,2 4 8,2 13,N/A,4 13,N/A
2 4 8 9 11 12,0.0220091,24.787,Yes,N/A,2,N/A,4,N/A,2 4,N/A,8,9,2 8,11,12,4 9,2 12,4 11,4 12,8 9,2 4 12
1 2 4 8 9 11 12 13,0.0212932,26.5463,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,8,9,1 9,11,12,13,1 13,2 13,4 12,4 13,1 4 13
2 4 8 10 11 12 13,0.0079105,38.8426,Yes,N/A,2,N/A,4,N/A,2 4,N/A,8,N/A,10,11,12,13,2 12,2 13,4 12,4 13,8 10
1 2 4 8 9 10,0.0713383,11.713,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,8,9,10,1 10,2 10,4 9,4 10,1 4 10,2 4 10,8 9,8 10
2 4 8 9 10,0.0454435,16.2824,Yes,N/A,2,N/A,4,N/A,2 4,N/A,8,9,10,2 9,4 8,4 9,4 10,2 4 9,2 4 10,8 9,8 10
1 2 4 8 9 10 13,0.0376599,19.0463,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,8,9,10,1 10,4 8,13,1 13,2 13,1 2 13,4 13,8 10
1 2 4 8 9 10 12,0.0419703,17.5046,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,8,9,10,1 10,12,1 12,2 12,1 2 12,4 12,8 9,8 10
2 4 8 9 10 13,0.0200456,25.1065,Yes,N/A,2,N/A,4,N/A,2 4,N/A,8,9,10,2 9,4 8,13,4 10,2 13,2 4 10,4 13,8 10
2 4 8 9 10 12,0.0207125,24.9213,Yes,N/A,2,N/A,4,N/A,2 4,N/A,8,9,10,2 9,12,4 9,2 12,2 4 9,4 12,8 9,8 10
1 2 4 8 9 10 12 13,0.0232533,25.1296,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,8,9,10,1 10,12,13,1 13,2 13,4 12,4 13,8 10
2 4 8 9 11 12 13,0.00996767,34.463,Yes,N/A,2,N/A,4,N/A,2 4,N/A,8,9,2 8,11,12,13,2 12,4 11,4 12,4 13,2 4 12
1 2 4 8 9 10 11,0.0487093,16.6111,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,8,9,10,11,1 11,2 11,4 10,4 11,1 4 11,8 9,8 10
2 4 8 9 10 11,0.0273463,22.5787,Yes,N/A,2,N/A,4,N/A,2 4,N/A,8,9,10,11,2 10,2 11,4 10,4 11,2 4 10,8 9,8 10
1 2 4 8 9 10 11 13,0.0270797,23.7917,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,8,9,10,11,1 11,13,1 13,2 13,1 2 13,4 13,8 10
2 4 8 9 10 12 13,0.0110052,33.0926,Yes,N/A,2,N/A,4,N/A,2 4,N/A,8,9,10,2 9,12,13,4 10,2 13,4 12,4 13,8 10
1 2 4 8 9 10 11 12,0.0317496,22.3843,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,8,9,10,11,12,1 12,2 12,4 11,4 12,8 9,8 10
2 4 8 9 10 11 13,0.0129414,31.9306,Yes,N/A,2,N/A,4,N/A,2 4,N/A,8,9,10,11,4 8,13,4 10,2 13,2 4 10,4 13,8 10
2 4 8 9 10 11 12,0.0156484,29.838,Yes,N/A,2,N/A,4,N/A,2 4,N/A,8,9,10,11,12,2 11,2 12,4 11,4 12,8 9,8 10
1 2 4 8 9 10 11 12 13,0.0191608,29.3241,Yes,N/A,2,1 2,4,1 4,2 4,1 2 4,8,9,10,11,12,13,1 13,2 13,4 12,4 13,8 10
1 2 4 7,0.112167,4.0463,Yes,N/A,2,1 2,4,1 4,2 4,7,1 7,2 7,1 2 7,4 7,1 4 7,2 4 7,1 2 4 7,N/A,N/A,N/A,N/A
