Position,Win Probability,Average Score,1,2,3,4,5,6,7,8,9,10,11,12
1 2 3 5 6 7,0.125787,5,N/A,2,3,1 3,5,6,7,2 6,2 7,3 7,5 6,5 7
1 2 3 5 6 7 12,0.0145902,16.0278,N/A,2,3,1 3,5,6,7,2 6,2 7,3 7,5 6,12
2 3 5 6 7,0.0809304,9.02778,N/A,2,3,N/A,5,6,7,3 5,2 7,3 7,5 6,5 7
1 2 3 5 6 7 11,0.0352839,13.8333,N/A,2,3,1 3,5,6,7,2 6,2 7,3 7,11,1 11
2 3 5 6 7 12,0.00899551,20.0833,N/A,2,3,N/A,5,6,7,3 5,2 7,3 7,5 6,12
1 2 3 5 6 7 11 12,0.00461093,24.75,N/A,2,3,1 3,5,6,7,2 6,2 7,3 7,11,12
1 2 3 5 6 7 10,0.0571615,11.2222,N/A,2,3,1 3,5,6,7,3 5,3 6,10,1 10,2 10
1 2 3 5 6 7 10 12,0.00783887,22.2778,N/A,2,3,1 3,5,6,7,3 5,2 7,10,1 10,12
2 3 5 6 7 11,0.0173988,18.4167,N/A,2,3,N/A,5,6,7,3 5,2 7,3 7,11,5 7
2 3 5 6 7 11 12,0.0024551,29.4444,N/A,2,3,N/A,5,6,7,3 5,2 7,3 7,11,12
2 3 5 6 7 10,0.0288379,16.4167,N/A,2,3,N/A,5,6,7,3 5,2 7,10,5 6,2 10
1 2 3 5 6 7 10 11,0.0167054,20.3056,N/A,2,3,1 3,5,6,7,3 5,2 7,10,11,1 11
2 3 5 6 7 10 12,0.00374735,27.7222,N/A,2,3,N/A,5,6,7,3 5,2 7,10,5 6,12
1 2 3 5 6 7 10 11 12,0.00259217,31.1111,N/A,2,3,1 3,5,6,7,2 6,2 7,10,11,12
1 2 3 5 6 7 9,0.0763596,9.33333,N/A,2,3,1 3,5,6,7,2 6,9,1 9,2 9,3 9
1 2 3 5 6 7 9 12,0.0106669,20.0556,N/A,2,3,1 3,5,6,7,2 6,9,1 9,2 9,12
2 3 5 6 7 9,0.0416791,14.6111,N/A,2,3,N/A,5,6,7,3 5,9,3 7,2 9,3 9
1 2 3 5 6 7 9 11,0.0230399,18.0278,N/A,2,3,1 3,5,6,7,2 6,9,3 7,11,1 11
2 3 5 6 7 9 12,0.00559444,25.75,N/A,2,3,N/A,5,6,7,3 5,9,3 7,2 9,12
1 2 3 5 6 7 9 11 12,0.00362514,29.1389,N/A,2,3,1 3,5,6,7,2 6,9,1 9,11,12
2 3 5 6 7 10 11,0.00779054,25.4722,N/A,2,3,N/A,5,6,7,3 5,2 7,10,11,2 10
2 3 5 6 7 10 11 12,0.00122857,36.5278,N/A,2,3,N/A,5,6,7,3 5,2 7,10,11,12
1 2 3 5 6 7 9 10,0.0359439,15.8333,N/A,2,3,1 3,5,6,7,3 5,9,10,1 10,2 10
1 2 3 5 6 7 9 10 12,0.00578858,26.8611,N/A,2,3,1 3,5,6,7,3 5,9,10,1 10,12
2 3 5 6 7 9 11,0.0102897,24.2222,N/A,2,3,N/A,5,6,7,2 6,9,3 7,11,3 9
2 3 5 6 7 9 11 12,0.00166422,35.2778,N/A,2,3,N/A,5,6,7,2 6,9,3 7,11,12
2 3 5 6 7 9 10,0.0173234,21.9167,N/A,2,3,N/A,5,6,7,3 5,9,10,2 9,2 10
1 2 3 5 6 7 9 10 11,0.0118821,24.9444,N/A,2,3,1 3,5,6,7,3 5,9,10,11,1 11
2 3 5 6 7 9 10 12,0.00268729,33,N/A,2,3,N/A,5,6,7,3 5,9,10,2 9,12
1 2 3 5 6 7 9 10 11 12,0.00214378,35.4444,N/A,2,3,1 3,5,6,7,2 6,9,10,11,12
2 3 5 6 8 9 10 11,0.00376124,33.7222,N/A,2,3,N/A,5,6,2 5,8,9,10,11,3 9
2 3 5 6 8 9 10 11 12,0.000695499,45.0556,N/A,2,3,N/A,5,6,2 5,8,9,10,11,12
1 2 3 5 6 7 8,0.0916229,7.80556,N/A,2,3,1 3,5,6,7,8,1 8,2 8,3 8,5 7
1 2 3 5 6 7 8 12,0.0129168,18.6389,N/A,2,3,1 3,5,6,7,8,1 8,2 8,3 8,12
2 3 5 6 7 8,0.0513165,13.2222,N/A,2,3,N/A,5,6,7,8,3 6,2 8,3 8,5 7
1 2 3 5 6 7 8 11,0.029006,16.0556,N/A,2,3,1 3,5,6,7,8,3 6,2 8,11,1 11
2 3 5 6 7 8 12,0.00697816,24.1667,N/A,2,3,N/A,5,6,7,8,3 6,2 8,3 8,12
1 2 3 5 6 7 8 11 12,0.00454081,27.1944,N/A,2,3,1 3,5,6,7,8,3 6,2 8,11,12
1 2 3 5 6 7 8 10,0.0445115,13.8611,N/A,2,3,1 3,5,6,7,8,3 6,10,1 10,2 10
1 2 3 5 6 7 8 10 12,0.00721441,24.8333,N/A,2,3,1 3,5,6,7,8,3 6,10,1 10,12
2 3 5 6 7 8 11,0.0129483,22.5833,N/A,2,3,N/A,5,6,7,8,3 6,2 8,11,5 7
2 3 5 6 7 8 11 12,0.00214878,33.2222,N/A,2,3,N/A,5,6,7,8,3 6,2 8,11,12
2 3 5 6 7 8 10,0.0208526,20.5556,N/A,2,3,N/A,5,6,7,8,3 6,10,3 8,2 10
1 2 3 5 6 7 8 10 11,0.014926,22.5,N/A,2,3,1 3,5,6,7,8,3 6,10,11,1 11
2 3 5 6 7 8 10 12,0.00323312,31.8056,N/A,2,3,N/A,5,6,7,8,3 6,10,3 8,12
1 2 3 5 6 7 8 10 11 12,0.00270255,33.4444,N/A,2,3,1 3,5,6,7,8,3 6,10,11,12
2 3 5 6 7 9 10 11,0.00520223,31.1667,N/A,2,3,N/A,5,6,7,3 5,9,10,11,2 10
2 3 5 6 7 9 10 11 12,0.000942722,42.2778,N/A,2,3,N/A,5,6,7,3 5,9,10,11,12
1 2 3 5 6 7 8 9,0.0590664,11.8056,N/A,2,3,1 3,5,6,7,8,9,2 8,2 9,3 9
1 2 3 5 6 7 8 9 12,0.00973266,22.4722,N/A,2,3,1 3,5,6,7,8,9,1 9,2 9,12
2 3 5 6 7 8 9,0.0296973,18.3611,N/A,2,3,N/A,5,6,7,8,9,2 8,2 9,3 9
1 2 3 5 6 7 8 9 11,0.0204478,20.1111,N/A,2,3,1 3,5,6,7,8,9,2 8,11,1 11
2 3 5 6 7 8 9 12,0.00470105,29.3889,N/A,2,3,N/A,5,6,7,8,9,2 8,2 9,12
1 2 3 5 6 7 8 9 11 12,0.00372595,30.8611,N/A,2,3,1 3,5,6,7,8,9,2 8,11,12
2 3 5 6 7 8 10 11,0.00629017,29.6944,N/A,2,3,N/A,5,6,7,8,3 6,10,11,2 10
2 3 5 6 7 8 10 11 12,0.00115438,40.8889,N/A,2,3,N/A,5,6,7,8,3 6,10,11,12
1 2 3 5 6 7 8 9 10,0.0308109,17.6667,N/A,2,3,1 3,5,6,7,8,9,10,1 10,2 10
1 2 3 5 6 7 8 9 10 12,0.00574944,28.4167,N/A,2,3,1 3,5,6,7,8,9,10,1 10,12
2 3 5 6 7 8 9 11,0.0086361,27.75,N/A,2,3,N/A,5,6,7,8,9,2 8,11,3 9
2 3 5 6 7 8 9 11 12,0.00160946,38.6111,N/A,2,3,N/A,5,6,7,8,9,2 8,11,12
2 3 5 6 7 8 9 10,0.0138066,25.6667,N/A,2,3,N/A,5,6,7,8,9,10,2 9,2 10
1 2 3 5 6 7 8 9 10 11,0.0115765,26.1389,N/A,2,3,1 3,5,6,7,8,9,10,11,1 11
2 3 5 6 7 8 9 10 12,0.00248997,36.7222,N/A,2,3,N/A,5,6,7,8,9,10,2 9,12
1 2 3 5 6 7 8 9 10 11 12,0.00238802,36.7778,N/A,2,3,1 3,5,6,7,8,9,10,11,12
2 4 5 6 7 8 9 10 11,0.00442264,34.0556,N/A,2,N/A,4,5,6,7,8,9,10,11,2 10
2 4 5 6 7 8 9 10 11 12,0.000944672,45.0278,N/A,2,N/A,4,5,6,7,8,9,10,11,12
1 2 3 4,0.172947,2.69444,N/A,2,3,4,2 3,2 4,3 4,1 3 4,2 3 4,1 2 3 4,N/A,N/A
1 2 3 4 12,0.0116431,13.8611,N/A,2,3,4,2 3,2 4,3 4,1 3 4,2 3 4,1 2 3 4,N/A,12
2 3 4,0.155093,4.22222,N/A,2,3,4,2 3,2 4,3 4,N/A,2 3 4,N/A,N/A,N/A
1 2 3 4 11,0.0331457,11.3056,N/A,2,3,4,2 3,2 4,3 4,1 3 4,2 3 4,1 2 3 4,11,1 11
2 3 4 12,0.0098594,15.5278,N/A,2,3,4,2 3,2 4,3 4,N/A,2 3 4,N/A,N/A,12
1 2 3 4 11 12,0.00274957,22.7778,N/A,2,3,4,2 3,2 4,3 4,1 3 4,2 3 4,1 2 3 4,11,12
1 2 3 4 10,0.0583562,9.19444,N/A,2,3,4,2 3,2 4,3 4,1 3 4,2 3 4,10,1 10,2 10
1 2 3 4 10 12,0.00516209,20.6389,N/A,2,3,4,2 3,2 4,3 4,1 3 4,2 3 4,10,1 10,12
2 3 4 11,0.0197188,13.9444,N/A,2,3,4,2 3,2 4,3 4,N/A,2 3 4,N/A,11,N/A
2 3 4 11 12,0.0018528,24.8333,N/A,2,3,4,2 3,2 4,3 4,N/A,2 3 4,N/A,11,12
2 3 4 10,0.0396091,11.7778,N/A,2,3,4,2 3,2 4,3 4,N/A,2 3 4,10,N/A,2 10
1 2 3 4 10 11,0.0119365,19.1667,N/A,2,3,4,2 3,2 4,3 4,1 3 4,2 3 4,10,11,1 11
2 3 4 10 12,0.00320788,23.3611,N/A,2,3,4,2 3,2 4,3 4,N/A,2 3 4,10,N/A,12
1 2 3 4 10 11 12,0.00125392,30.6389,N/A,2,3,4,2 3,2 4,3 4,1 3 4,2 3 4,10,11,12
1 2 3 4 9,0.0886036,7.16667,N/A,2,3,4,2 3,2 4,3 4,1 3 4,9,1 9,2 9,3 9
1 2 3 4 9 12,0.00799257,18.4722,N/A,2,3,4,2 3,2 4,3 4,1 3 4,9,1 9,2 9,12
2 3 4 9,0.0552555,10.7222,N/A,2,3,4,2 3,2 4,3 4,N/A,9,N/A,2 9,3 9
1 2 3 4 9 11,0.0179951,16.7222,N/A,2,3,4,2 3,2 4,3 4,1 3 4,9,1 9,11,1 11
2 3 4 9 12,0.00473442,22.1389,N/A,2,3,4,2 3,2 4,3 4,N/A,9,N/A,2 9,12
1 2 3 4 9 11 12,0.00198659,28.0278,N/A,2,3,4,2 3,2 4,3 4,1 3 4,9,1 9,11,12
2 3 4 10 11,0.00727309,20.9167,N/A,2,3,4,2 3,2 4,3 4,N/A,2 3 4,10,11,2 10
2 3 4 10 11 12,0.000785894,32.3611,N/A,2,3,4,2 3,2 4,3 4,N/A,2 3 4,10,11,12
1 2 3 4 9 10,0.0310369,14.9722,N/A,2,3,4,2 3,2 4,3 4,1 3 4,9,10,1 10,2 10
1 2 3 4 9 10 12,0.00344326,26.3056,N/A,2,3,4,2 3,2 4,3 4,1 3 4,9,10,1 10,12
2 3 4 9 11,0.00844002,20.8611,N/A,2,3,4,2 3,2 4,3 4,N/A,9,N/A,11,3 9
2 3 4 9 11 12,0.000961728,32.3333,N/A,2,3,4,2 3,2 4,3 4,N/A,9,N/A,11,12
2 3 4 9 10,0.0181684,17.8056,N/A,2,3,4,2 3,2 4,3 4,N/A,9,10,2 9,2 10
1 2 3 4 9 10 11,0.00733633,24.9444,N/A,2,3,4,2 3,2 4,3 4,1 3 4,9,10,11,1 11
2 3 4 9 10 12,0.00191859,29.5,N/A,2,3,4,2 3,2 4,3 4,N/A,9,10,2 9,12
1 2 3 4 9 10 11 12,0.000955607,36.4722,N/A,2,3,4,2 3,2 4,3 4,1 3 4,9,10,11,12
1 2 3 4 8,0.122816,5.16667,N/A,2,3,4,2 3,2 4,3 4,8,1 8,2 8,3 8,4 8
1 2 3 4 8 12,0.011272,16.3333,N/A,2,3,4,2 3,2 4,3 4,8,1 8,2 8,3 8,12
2 3 4 8,0.102023,6.69444,N/A,2,3,4,2 3,2 4,3 4,8,2 3 4,2 8,3 8,4 8
1 2 3 4 8 11,0.0281476,14.6111,N/A,2,3,4,2 3,2 4,3 4,8,2 3 4,2 8,11,1 11
2 3 4 8 12,0.00884726,18.1667,N/A,2,3,4,2 3,2 4,3 4,8,2 3 4,2 8,3 8,12
1 2 3 4 8 11 12,0.00298305,25.75,N/A,2,3,4,2 3,2 4,3 4,8,1 8,2 8,11,12
1 2 3 4 8 10,0.0462628,12.1111,N/A,2,3,4,2 3,2 4,3 4,8,1 8,10,1 10,2 10
1 2 3 4 8 10 12,0.00522775,23.3889,N/A,2,3,4,2 3,2 4,3 4,8,1 8,10,1 10,12
2 3 4 8 11,0.0168658,16.4444,N/A,2,3,4,2 3,2 4,3 4,8,2 3 4,2 8,11,4 8
2 3 4 8 11 12,0.00194886,27.75,N/A,2,3,4,2 3,2 4,3 4,8,2 3 4,2 8,11,12
2 3 4 8 10,0.0281421,14.8056,N/A,2,3,4,2 3,2 4,3 4,8,2 3 4,10,3 8,2 10
1 2 3 4 8 10 11,0.0112799,21.6667,N/A,2,3,4,2 3,2 4,3 4,8,1 8,10,11,1 11
2 3 4 8 10 12,0.00299255,26.3611,N/A,2,3,4,2 3,2 4,3 4,8,2 3 4,10,3 8,12
1 2 3 4 8 10 11 12,0.00147216,33.1389,N/A,2,3,4,2 3,2 4,3 4,8,1 8,10,11,12
2 3 4 9 10 11,0.00378658,27.75,N/A,2,3,4,2 3,2 4,3 4,N/A,9,10,11,2 10
2 3 4 9 10 11 12,0.000494987,39.2778,N/A,2,3,4,2 3,2 4,3 4,N/A,9,10,11,12
1 2 3 4 8 9,0.0656493,10.5278,N/A,2,3,4,2 3,2 4,3 4,8,9,1 9,2 9,3 9
1 2 3 4 8 9 12,0.00746245,21.8056,N/A,2,3,4,2 3,2 4,3 4,8,9,1 9,2 9,12
2 3 4 8 9,0.043117,12.6944,N/A,2,3,4,2 3,2 4,3 4,8,9,2 8,2 9,3 9
1 2 3 4 8 9 11,0.016718,19.8611,N/A,2,3,4,2 3,2 4,3 4,8,9,2 8,11,1 11
2 3 4 8 9 12,0.00475512,24,N/A,2,3,4,2 3,2 4,3 4,8,9,2 8,2 9,12
1 2 3 4 8 9 11 12,0.00219266,31.1667,N/A,2,3,4,2 3,2 4,3 4,8,9,1 9,11,12
2 3 4 8 10 11,0.00611965,24.2222,N/A,2,3,4,2 3,2 4,3 4,8,2 3 4,10,11,2 10
2 3 4 8 10 11 12,0.000816324,35.6944,N/A,2,3,4,2 3,2 4,3 4,8,2 3 4,10,11,12
1 2 3 4 8 9 10,0.0261437,18.1111,N/A,2,3,4,2 3,2 4,3 4,8,9,10,1 10,2 10
1 2 3 4 8 9 10 12,0.00355925,29.5833,N/A,2,3,4,2 3,2 4,3 4,8,9,10,1 10,12
2 3 4 8 9 11,0.008743,22.5833,N/A,2,3,4,2 3,2 4,3 4,8,9,2 8,11,3 9
2 3 4 8 9 11 12,0.0012025,33.8333,N/A,2,3,4,2 3,2 4,3 4,8,9,2 8,11,12
2 3 4 8 9 10,0.0151693,20.2222,N/A,2,3,4,2 3,2 4,3 4,8,9,10,2 9,2 10
1 2 3 4 8 9 10 11,0.00740351,27.8056,N/A,2,3,4,2 3,2 4,3 4,8,9,10,11,1 11
2 3 4 8 9 10 12,0.00198481,31.9167,N/A,2,3,4,2 3,2 4,3 4,8,9,10,2 9,12
1 2 3 4 8 9 10 11 12,0.00113814,39.2778,N/A,2,3,4,2 3,2 4,3 4,8,9,10,11,12
1 2 3 4 7,0.149227,4.13889,N/A,2,3,4,2 3,2 4,7,1 7,2 7,3 7,4 7,2 3 7
1 2 3 4 7 12,0.01375,15,N/A,2,3,4,2 3,2 4,7,1 7,2 7,3 7,4 7,12
2 3 4 7,0.101723,7.19444,N/A,2,3,4,2 3,2 4,7,N/A,2 7,3 7,4 7,2 3 7
1 2 3 4 7 11,0.0343277,12.8889,N/A,2,3,4,2 3,2 4,7,1 7,2 7,3 7,11,1 11
2 3 4 7 12,0.00898062,18.5278,N/A,2,3,4,2 3,2 4,7,N/A,2 7,3 7,4 7,12
1 2 3 4 7 11 12,0.00370713,23.9167,N/A,2,3,4,2 3,2 4,7,1 7,2 7,3 7,11,12
1 2 3 4 7 10,0.0561426,10.6111,N/A,2,3,4,2 3,2 4,7,1 7,2 7,10,1 10,2 10
1 2 3 4 7 10 12,0.0064611,21.8056,N/A,2,3,4,2 3,2 4,7,1 7,2 7,10,1 10,12
2 3 4 7 11,0.0172611,16.8611,N/A,2,3,4,2 3,2 4,7,N/A,2 7,3 7,11,2 3 7
2 3 4 7 11 12,0.00202983,27.9444,N/A,2,3,4,2 3,2 4,7,N/A,2 7,3 7,11,12
2 3 4 7 10,0.0277778,15.2778,N/A,2,3,4,2 3,2 4,7,N/A,2 7,10,4 7,2 10
1 2 3 4 7 10 11,0.0138996,19.8611,N/A,2,3,4,2 3,2 4,7,1 7,2 7,10,11,1 11
2 3 4 7 10 12,0.00307273,26.7222,N/A,2,3,4,2 3,2 4,7,N/A,2 7,10,4 7,12
1 2 3 4 7 10 11 12,0.00185199,31.0833,N/A,2,3,4,2 3,2 4,7,1 7,2 7,10,11,12
1 2 3 4 7 9,0.0797214,8.52778,N/A,2,3,4,2 3,2 4,7,1 7,9,1 9,2 9,3 9
1 2 3 4 7 9 12,0.00919214,19.6667,N/A,2,3,4,2 3,2 4,7,1 7,9,1 9,2 9,12
2 3 4 7 9,0.0411618,13.5556,N/A,2,3,4,2 3,2 4,7,N/A,9,3 7,2 9,3 9
1 2 3 4 7 9 11,0.0199936,17.4444,N/A,2,3,4,2 3,2 4,7,1 7,9,1 9,11,1 11
2 3 4 7 9 12,0.00457221,25.0556,N/A,2,3,4,2 3,2 4,7,N/A,9,3 7,2 9,12
1 2 3 4 7 9 11 12,0.00270258,28.7778,N/A,2,3,4,2 3,2 4,7,1 7,9,1 9,11,12
2 3 4 7 10 11,0.00623595,24.7778,N/A,2,3,4,2 3,2 4,7,N/A,2 7,10,11,2 10
2 3 4 7 10 11 12,0.000864285,36.1389,N/A,2,3,4,2 3,2 4,7,N/A,2 7,10,11,12
1 2 3 4 7 9 10,0.0319961,15.3611,N/A,2,3,4,2 3,2 4,7,1 7,9,10,1 10,2 10
1 2 3 4 7 9 10 12,0.00441337,26.75,N/A,2,3,4,2 3,2 4,7,1 7,9,10,1 10,12
2 3 4 7 9 11,0.00855222,23.5556,N/A,2,3,4,2 3,2 4,7,N/A,9,3 7,11,3 9
2 3 4 7 9 11 12,0.00118411,34.7778,N/A,2,3,4,2 3,2 4,7,N/A,9,3 7,11,12
2 3 4 7 9 10,0.0141215,21.5556,N/A,2,3,4,2 3,2 4,7,N/A,9,10,2 9,2 10
1 2 3 4 7 9 10 11,0.00909583,24.6389,N/A,2,3,4,2 3,2 4,7,1 7,9,10,11,1 11
2 3 4 7 9 10 12,0.00188727,33.0556,N/A,2,3,4,2 3,2 4,7,N/A,9,10,2 9,12
1 2 3 4 7 9 10 11 12,0.00143943,36.1667,N/A,2,3,4,2 3,2 4,7,1 7,9,10,11,12
2 3 4 8 9 10 11,0.00382634,29.8889,N/A,2,3,4,2 3,2 4,3 4,8,9,10,11,2 10
2 3 4 8 9 10 11 12,0.000598067,41.1667,N/A,2,3,4,2 3,2 4,3 4,8,9,10,11,12
1 2 3 4 7 8,0.104345,6.77778,N/A,2,3,4,1 4,2 4,7,8,1 8,3 7,3 8,4 8
1 2 3 4 7 8 12,0.0121164,17.6944,N/A,2,3,4,1 4,2 4,7,8,1 8,3 7,3 8,12
2 3 4 7 8,0.0684168,9.55556,N/A,2,3,4,2 3,2 4,7,8,2 7,3 7,3 8,4 8
1 2 3 4 7 8 11,0.0281419,15.7778,N/A,2,3,4,2 3,2 4,7,8,2 7,3 7,11,1 11
2 3 4 7 8 12,0.00766005,20.7778,N/A,2,3,4,2 3,2 4,7,8,2 7,3 7,3 8,12
1 2 3 4 7 8 11 12,0.00368181,26.7778,N/A,2,3,4,2 3,2 4,7,8,1 8,3 7,11,12
1 2 3 4 7 8 10,0.0440848,13.4444,N/A,2,3,4,2 3,2 4,7,8,2 7,10,1 10,2 10
1 2 3 4 7 8 10 12,0.00614442,24.4167,N/A,2,3,4,2 3,2 4,7,8,2 7,10,1 10,12
2 3 4 7 8 11,0.0143786,19.1111,N/A,2,3,4,2 3,2 4,7,8,2 7,3 7,11,4 8
2 3 4 7 8 11 12,0.00201586,30.1944,N/A,2,3,4,2 3,2 4,7,8,2 7,3 7,11,12
2 3 4 7 8 10,0.023396,17.1667,N/A,2,3,4,2 3,2 4,7,8,2 7,10,3 8,2 10
1 2 3 4 7 8 10 11,0.0128065,22.5833,N/A,2,3,4,2 3,2 4,7,8,2 7,10,11,1 11
2 3 4 7 8 10 12,0.00312365,28.4444,N/A,2,3,4,2 3,2 4,7,8,2 7,10,3 8,12
1 2 3 4 7 8 10 11 12,0.00200113,33.8889,N/A,2,3,4,2 3,2 4,7,8,2 7,10,11,12
2 3 4 7 9 10 11,0.00370032,31.1111,N/A,2,3,4,2 3,2 4,7,N/A,9,10,11,3 9
2 3 4 7 9 10 11 12,0.000592197,42.75,N/A,2,3,4,2 3,2 4,7,N/A,9,10,11,12
1 2 3 4 7 8 9,0.0610272,11.3889,N/A,2,3,4,2 3,2 4,7,8,9,1 9,3 8,3 9
1 2 3 4 7 8 9 12,0.00846817,22.3333,N/A,2,3,4,2 3,2 4,7,8,9,1 9,3 8,12
2 3 4 7 8 9,0.0345124,14.7778,N/A,2,3,4,2 3,2 4,7,8,9,3 7,2 9,3 9
1 2 3 4 7 8 9 11,0.0182453,20.3056,N/A,2,3,4,2 3,2 4,7,8,9,1 9,11,1 11
2 3 4 7 8 9 12,0.004603,26.2778,N/A,2,3,4,2 3,2 4,7,8,9,3 7,2 9,12
1 2 3 4 7 8 9 11 12,0.00285754,31.3333,N/A,2,3,4,2 3,2 4,7,8,9,1 9,11,12
2 3 4 7 8 10 11,0.00602251,26.6111,N/A,2,3,4,2 3,2 4,7,8,2 7,10,11,2 10
2 3 4 7 8 10 11 12,0.000973571,37.7222,N/A,2,3,4,2 3,2 4,7,8,2 7,10,11,12
1 2 3 4 7 8 9 10,0.0278203,18.3056,N/A,2,3,4,2 3,2 4,7,8,9,10,1 10,3 9
1 2 3 4 7 8 9 10 12,0.00450938,29.4444,N/A,2,3,4,2 3,2 4,7,8,9,10,1 10,12
2 3 4 7 8 9 11,0.00861282,24.5278,N/A,2,3,4,2 3,2 4,7,8,9,3 7,11,3 9
2 3 4 7 8 9 11 12,0.00138654,35.5556,N/A,2,3,4,2 3,2 4,7,8,9,3 7,11,12
2 3 4 7 8 9 10,0.0138957,22.2778,N/A,2,3,4,2 3,2 4,7,8,9,10,3 8,2 10
1 2 3 4 7 8 9 10 11,0.00918219,27.5,N/A,2,3,4,2 3,2 4,7,8,9,10,11,1 11
2 3 4 7 8 9 10 12,0.00217658,33.5278,N/A,2,3,4,2 3,2 4,7,8,9,10,3 8,12
1 2 3 4 7 8 9 10 11 12,0.00165613,38.6667,N/A,2,3,4,2 3,2 4,7,8,9,10,11,12
1 2 3 4 6,0.160861,3.47222,N/A,2,3,4,2 3,6,3 4,2 6,3 6,4 6,2 3 6,2 4 6
1 2 3 4 6 12,0.014562,14.4167,N/A,2,3,4,2 3,6,1 6,2 6,3 6,4 6,2 3 6,12
2 3 4 6,0.129415,4.86111,N/A,2,3,4,2 3,6,3 4,2 6,3 6,4 6,2 3 6,2 4 6
1 2 3 4 6 11,0.0387357,11.8889,N/A,2,3,4,2 3,6,3 4,2 6,3 6,4 6,11,1 11
2 3 4 6 12,0.0112621,16.1944,N/A,2,3,4,2 3,6,3 4,2 6,3 6,4 6,2 3 6,12
1 2 3 4 6 11 12,0.00401048,23.3056,N/A,2,3,4,2 3,6,3 4,2 6,3 6,4 6,11,12
1 2 3 4 6 10,0.0670782,9.36111,N/A,2,3,4,1 4,6,3 4,2 6,3 6,10,1 10,2 10
1 2 3 4 6 10 12,0.00747893,20.6111,N/A,2,3,4,2 3,6,3 4,2 6,3 6,10,1 10,12
2 3 4 6 11,0.0220098,14.3333,N/A,2,3,4,2 3,6,3 4,2 6,3 6,4 6,11,2 4 6
2 3 4 6 11 12,0.00255296,25.5556,N/A,2,3,4,2 3,6,3 4,2 6,3 6,4 6,11,12
2 3 4 6 10,0.0375586,12.6111,N/A,2,3,4,2 3,6,3 4,2 6,3 6,10,2 3 6,2 10
1 2 3 4 6 10 11,0.0163807,18.8889,N/A,2,3,4,2 3,6,3 4,2 6,3 6,10,11,1 11
2 3 4 6 10 12,0.00401282,23.9167,N/A,2,3,4,2 3,6,3 4,2 6,3 6,10,2 3 6,12
1 2 3 4 6 10 11 12,0.00209695,30.2778,N/A,2,3,4,2 3,6,3 4,2 6,3 6,10,11,12
1 2 3 4 6 9,0.0939395,7.41667,N/A,2,3,4,2 3,6,3 4,2 6,9,1 9,2 9,3 9
1 2 3 4 6 9 12,0.010709,18.3611,N/A,2,3,4,2 3,6,3 4,2 6,9,1 9,2 9,12
2 3 4 6 9,0.0547578,10.6944,N/A,2,3,4,2 3,6,3 4,2 6,9,4 6,2 9,3 9
1 2 3 4 6 9 11,0.0241365,16.2222,N/A,2,3,4,2 3,6,3 4,2 6,9,1 9,11,1 11
2 3 4 6 9 12,0.00605079,21.9722,N/A,2,3,4,2 3,6,3 4,2 6,9,4 6,2 9,12
1 2 3 4 6 9 11 12,0.00315829,27.5278,N/A,2,3,4,2 3,6,3 4,2 6,9,1 9,11,12
2 3 4 6 10 11,0.00851385,21.6111,N/A,2,3,4,2 3,6,3 4,2 6,3 6,10,11,2 10
2 3 4 6 10 11 12,0.00113683,32.8889,N/A,2,3,4,2 3,6,3 4,2 6,3 6,10,11,12
1 2 3 4 6 9 10,0.0381207,14.3889,N/A,2,3,4,2 3,6,3 4,2 6,9,10,1 10,2 10
1 2 3 4 6 9 10 12,0.00517355,25.5833,N/A,2,3,4,2 3,6,3 4,2 6,9,10,1 10,12
2 3 4 6 9 11,0.0112192,20.5833,N/A,2,3,4,2 3,6,3 4,2 6,9,4 6,11,3 9
2 3 4 6 9 11 12,0.00155031,31.7778,N/A,2,3,4,2 3,6,3 4,2 6,9,4 6,11,12
2 3 4 6 9 10,0.0196661,18.1111,N/A,2,3,4,2 3,6,3 4,2 6,9,10,2 9,2 10
1 2 3 4 6 9 10 11,0.0108384,23.75,N/A,2,3,4,2 3,6,3 4,2 6,9,10,11,1 11
2 3 4 6 9 10 12,0.00259927,29.2222,N/A,2,3,4,2 3,6,3 4,2 6,9,10,2 9,12
1 2 3 4 6 9 10 11 12,0.00166149,35.1389,N/A,2,3,4,2 3,6,3 4,2 6,9,10,11,12
1 2 3 4 6 8,0.118372,5.11111,N/A,2,3,4,2 3,6,1 6,8,1 8,2 8,3 8,4 8
1 2 3 4 6 8 12,0.0136021,16.3333,N/A,2,3,4,2 3,6,1 6,8,1 8,2 8,3 8,12
2 3 4 6 8,0.0726428,8.86111,N/A,2,3,4,2 3,6,3 4,8,3 6,2 8,3 8,4 8
1 2 3 4 6 8 11,0.0318423,14.0556,N/A,2,3,4,2 3,6,3 4,8,3 6,2 8,11,1 11
2 3 4 6 8 12,0.00796214,20.3333,N/A,2,3,4,2 3,6,3 4,8,3 6,2 8,3 8,12
1 2 3 4 6 8 11 12,0.00412961,25.4167,N/A,2,3,4,2 3,6,3 4,8,3 6,2 8,11,12
1 2 3 4 6 8 10,0.0506023,12.1944,N/A,2,3,4,2 3,6,3 4,8,3 6,10,1 10,2 10
1 2 3 4 6 8 10 12,0.00682375,23.0556,N/A,2,3,4,2 3,6,3 4,8,3 6,10,1 10,12
2 3 4 6 8 11,0.0155202,18.2222,N/A,2,3,4,2 3,6,3 4,8,3 6,2 8,11,4 8
