Position,Win Probability,Average Score,Was Reached?,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
3 4 7 9 10 11 13,0.00997169,34.8194,Yes,N/A,N/A,3,4,N/A,N/A,7,N/A,9,10,11,3 9,13,4 10,4 11,3 13,4 13,7 11
3 4 7 9 10 11 12,0.0130951,32.3241,Yes,N/A,N/A,3,4,N/A,N/A,7,N/A,9,10,11,12,4 9,3 11,3 12,7 9,7 10,7 11
1 3 4 7 9 10 11 12 13,0.01767,31.5787,Yes,N/A,N/A,3,4,1 4,N/A,7,1 7,9,10,11,12,13,4 10,3 12,3 13,4 13,7 11
3 4 8 9 10 11 12 13,0.00758956,39.125,Yes,N/A,N/A,3,4,N/A,N/A,3 4,8,9,10,11,12,13,4 10,3 12,3 13,4 13,8 10
1 3 4 7 8,0.104708,8.26852,Yes,N/A,N/A,3,4,1 4,N/A,7,8,1 8,3 7,3 8,4 8,1 4 8,3 4 7,7 8,1 7 8,N/A,3 7 8
3 4 7 8,0.0682412,12.912,Yes,N/A,N/A,3,4,N/A,N/A,7,8,N/A,3 7,3 8,4 8,N/A,3 4 7,7 8,N/A,N/A,3 7 8
1 3 4 7 8 13,0.0482868,15.9074,Yes,N/A,N/A,3,4,1 4,N/A,7,8,1 8,3 7,4 7,4 8,13,1 13,7 8,3 13,4 13,1 4 13
1 3 4 7 8 12,0.0551961,14.7315,Yes,N/A,N/A,3,4,1 4,N/A,7,8,1 8,3 7,4 7,12,1 12,3 4 7,3 12,4 12,1 4 12,3 7 8
3 4 7 8 13,0.0254057,20.9815,Yes,N/A,N/A,3,4,N/A,N/A,7,8,N/A,3 7,4 7,4 8,13,3 4 7,7 8,3 13,4 13,3 7 8
3 4 7 8 12,0.0258535,21.7917,Yes,N/A,N/A,3,4,N/A,N/A,7,8,N/A,3 7,4 7,12,N/A,3 4 7,3 12,4 12,N/A,3 7 8
1 3 4 7 8 12 13,0.0271152,22.8148,Yes,N/A,N/A,3,4,1 4,N/A,7,8,1 8,3 7,4 7,12,13,1 13,3 12,4 12,4 13,1 4 13
1 3 4 7 8 11,0.0588321,14.4398,Yes,N/A,N/A,3,4,1 4,N/A,7,8,1 8,3 7,11,4 8,1 4 8,3 11,4 11,1 4 11,N/A,7 11
3 4 7 8 11,0.0296678,21.1528,Yes,N/A,N/A,3,4,N/A,N/A,7,8,N/A,3 7,11,4 8,N/A,3 11,4 11,N/A,N/A,7 11
1 3 4 7 8 11 13,0.0314585,21.2963,Yes,N/A,N/A,3,4,1 4,N/A,7,8,1 8,3 7,11,4 8,13,3 11,4 11,3 13,4 13,7 11
3 4 7 8 12 13,0.0121598,29.662,Yes,N/A,N/A,3,4,N/A,N/A,7,8,N/A,3 7,4 7,12,13,3 4 7,3 12,4 12,4 13,3 7 8
1 3 4 7 8 11 12,0.0344606,20.8194,Yes,N/A,N/A,3,4,1 4,N/A,7,8,1 8,3 7,11,12,1 12,3 11,4 11,4 12,1 4 12,7 11
3 4 7 8 11 13,0.0144494,28.1574,Yes,N/A,N/A,3,4,N/A,N/A,7,8,N/A,3 7,11,4 8,13,3 11,4 11,3 13,4 13,7 11
3 4 7 8 11 12,0.0135726,30.2963,Yes,N/A,N/A,3,4,N/A,N/A,7,8,N/A,3 7,11,12,N/A,3 11,4 11,4 12,N/A,7 11
1 3 4 7 8 11 12 13,0.0194038,28.2083,Yes,N/A,N/A,3,4,1 4,N/A,7,8,1 8,3 7,11,12,13,3 11,4 11,4 12,4 13,7 11
1 3 4 7 8 10,0.0705143,12.0833,Yes,N/A,N/A,3,4,1 4,N/A,7,8,1 8,10,4 7,4 8,3 10,4 10,7 8,1 7 8,7 10,8 10
3 4 7 8 10,0.03796,17.8148,Yes,N/A,N/A,3,4,N/A,N/A,7,8,N/A,10,4 7,4 8,3 10,4 10,7 8,N/A,7 10,8 10
1 3 4 7 8 10 13,0.0342706,20.4722,Yes,N/A,N/A,3,4,1 4,N/A,7,8,1 8,10,4 7,4 8,13,4 10,7 8,3 13,4 13,8 10
1 3 4 7 8 10 12,0.0440648,17.9907,Yes,N/A,N/A,3,4,1 4,N/A,7,8,1 8,10,4 7,12,1 12,4 10,3 12,4 12,7 10,8 10
3 4 7 8 10 13,0.0158257,27.2778,Yes,N/A,N/A,3,4,N/A,N/A,7,8,N/A,10,4 7,4 8,13,4 10,7 8,3 13,4 13,8 10
3 4 7 8 10 12,0.0203019,25.3843,Yes,N/A,N/A,3,4,N/A,N/A,7,8,N/A,10,4 7,12,3 10,4 10,3 12,4 12,7 10,8 10
1 3 4 7 8 10 12 13,0.0236154,26.0833,Yes,N/A,N/A,3,4,1 4,N/A,7,8,1 8,10,4 7,12,13,4 10,3 12,3 13,4 13,8 10
3 4 7 8 11 12 13,0.00784376,36.9398,Yes,N/A,N/A,3,4,N/A,N/A,7,8,N/A,3 7,11,12,13,3 11,4 11,4 12,4 13,7 11
1 3 4 7 8 10 11,0.0440727,18.0509,Yes,N/A,N/A,3,4,1 4,N/A,7,8,1 8,10,11,4 8,3 10,3 11,4 11,1 4 11,7 10,7 11
3 4 7 8 10 11,0.0205127,25.7222,Yes,N/A,N/A,3,4,N/A,N/A,7,8,N/A,10,11,4 8,3 10,3 11,4 11,N/A,7 10,7 11
1 3 4 7 8 10 11 13,0.0244242,25.8194,Yes,N/A,N/A,3,4,1 4,N/A,7,8,1 8,10,11,4 8,13,3 11,4 11,3 13,4 13,7 11
3 4 7 8 10 12 13,0.00986031,34.8148,Yes,N/A,N/A,3,4,N/A,N/A,7,8,N/A,10,4 7,12,13,4 10,3 12,3 13,4 13,8 10
1 3 4 7 8 10 11 12,0.0292597,23.8009,Yes,N/A,N/A,3,4,1 4,N/A,7,8,1 8,10,11,12,1 12,3 11,4 11,4 12,7 10,7 11
3 4 7 8 10 11 13,0.0102724,34.5139,Yes,N/A,N/A,3,4,N/A,N/A,7,8,N/A,10,11,4 8,13,3 11,7 8,3 13,7 10,7 11
3 4 7 8 10 11 12,0.0119597,33.375,Yes,N/A,N/A,3,4,N/A,N/A,7,8,N/A,10,11,12,3 10,3 11,7 8,4 12,7 10,7 11
1 3 4 7 8 10 11 12 13,0.0175824,31.4167,Yes,N/A,N/A,3,4,1 4,N/A,7,8,1 8,10,11,12,13,3 11,4 11,3 13,4 13,7 11
3 4 7 9 10 11 12 13,0.00691349,42,Yes,N/A,N/A,3,4,N/A,N/A,7,N/A,9,10,11,12,13,4 10,3 12,3 13,4 13,7 11
1 3 4 7 8 9,0.0810818,10.3935,Yes,N/A,N/A,3,4,1 4,N/A,7,8,9,3 7,3 8,4 8,4 9,3 4 7,7 8,7 9,8 9,3 7 8
3 4 7 8 9,0.0508429,14.2083,Yes,N/A,N/A,3,4,N/A,N/A,7,8,9,3 7,4 7,4 8,4 9,3 4 7,7 8,7 9,8 9,3 7 8
1 3 4 7 8 9 13,0.0418886,18.25,Yes,N/A,N/A,3,4,1 4,N/A,7,8,9,3 7,4 7,4 8,13,1 13,7 8,3 13,4 13,1 4 13
1 3 4 7 8 9 12,0.0468616,17.0602,Yes,N/A,N/A,3,4,1 4,N/A,7,8,9,3 7,3 8,12,1 12,3 4 7,3 12,4 12,8 9,3 7 8
3 4 7 8 9 13,0.0203594,23.6667,Yes,N/A,N/A,3,4,N/A,N/A,7,8,9,3 7,4 7,4 8,13,3 4 7,7 8,3 13,4 13,3 7 8
3 4 7 8 9 12,0.0242546,22.5648,Yes,N/A,N/A,3,4,N/A,N/A,7,8,9,3 7,4 7,12,4 9,3 4 7,3 12,4 12,8 9,3 7 8
1 3 4 7 8 9 12 13,0.0257354,24.6389,Yes,N/A,N/A,3,4,1 4,N/A,7,8,9,1 9,4 7,12,13,1 13,3 12,4 12,4 13,1 4 13
1 3 4 7 8 9 11,0.0558962,15.1759,Yes,N/A,N/A,3,4,1 4,N/A,7,8,9,3 7,11,4 8,4 9,3 11,4 11,7 9,8 9,7 11
3 4 7 8 9 11,0.0299384,20.7731,Yes,N/A,N/A,3,4,N/A,N/A,7,8,9,3 7,11,4 8,4 9,3 11,4 11,7 9,8 9,7 11
1 3 4 7 8 9 11 13,0.0311169,22.4167,Yes,N/A,N/A,3,4,1 4,N/A,7,8,9,3 7,11,4 8,13,1 13,4 11,3 13,4 13,7 11
3 4 7 8 9 12 13,0.011158,31.7778,Yes,N/A,N/A,3,4,N/A,N/A,7,8,9,3 7,4 7,12,13,3 4 7,3 12,4 12,4 13,3 7 8
1 3 4 7 8 9 11 12,0.0344332,21.5139,Yes,N/A,N/A,3,4,1 4,N/A,7,8,9,3 7,11,12,1 12,3 11,3 12,4 12,8 9,7 11
3 4 7 8 9 11 13,0.0140167,29.2824,Yes,N/A,N/A,3,4,N/A,N/A,7,8,9,3 7,11,4 8,13,3 11,4 11,3 13,4 13,7 11
3 4 7 8 9 11 12,0.0159944,28.5694,Yes,N/A,N/A,3,4,N/A,N/A,7,8,9,3 7,11,12,4 9,3 11,7 8,4 12,8 9,7 11
1 3 4 7 8 9 11 12 13,0.0204933,28.9259,Yes,N/A,N/A,3,4,1 4,N/A,7,8,9,3 7,11,12,13,1 13,4 11,4 12,4 13,7 11
3 4 7 8 10 11 12 13,0.00685097,42.0972,Yes,N/A,N/A,3,4,N/A,N/A,7,8,N/A,10,11,12,13,4 10,7 8,3 13,4 13,7 11
1 3 4 7 8 9 10,0.0629251,13.6481,Yes,N/A,N/A,3,4,1 4,N/A,7,8,9,10,3 8,3 9,3 10,4 10,7 8,7 9,7 10,8 10
3 4 7 8 9 10,0.0367803,18.5602,Yes,N/A,N/A,3,4,N/A,N/A,7,8,9,10,4 7,3 9,3 10,4 10,7 8,7 9,7 10,8 10
1 3 4 7 8 9 10 13,0.033775,21.6528,Yes,N/A,N/A,3,4,1 4,N/A,7,8,9,10,4 7,3 9,13,1 13,7 8,3 13,4 13,8 10
1 3 4 7 8 9 10 12,0.0403443,19.537,Yes,N/A,N/A,3,4,1 4,N/A,7,8,9,10,3 8,12,1 12,4 10,3 12,7 9,7 10,8 10
3 4 7 8 9 10 13,0.0162464,27.5602,Yes,N/A,N/A,3,4,N/A,N/A,7,8,9,10,4 7,3 9,13,4 10,7 8,3 13,4 13,8 10
3 4 7 8 9 10 12,0.0197708,25.9954,Yes,N/A,N/A,3,4,N/A,N/A,7,8,9,10,4 7,12,3 10,4 10,3 12,7 9,8 9,8 10
1 3 4 7 8 9 10 12 13,0.0234956,27.287,Yes,N/A,N/A,3,4,1 4,N/A,7,8,9,10,4 7,12,13,1 13,3 12,3 13,4 13,8 10
3 4 7 8 9 11 12 13,0.00853255,36.7778,Yes,N/A,N/A,3,4,N/A,N/A,7,8,9,3 7,11,12,13,3 11,4 11,4 12,4 13,7 11
1 3 4 7 8 9 10 11,0.0447506,18.4028,Yes,N/A,N/A,3,4,1 4,N/A,7,8,9,10,11,1 11,3 10,3 11,7 8,7 9,7 10,7 11
3 4 7 8 9 10 11,0.0228174,24.463,Yes,N/A,N/A,3,4,N/A,N/A,7,8,9,10,11,4 8,3 10,3 11,7 8,7 9,7 10,7 11
1 3 4 7 8 9 10 11 13,0.0262793,25.6944,Yes,N/A,N/A,3,4,1 4,N/A,7,8,9,10,11,4 8,13,4 10,4 11,3 13,4 13,7 11
3 4 7 8 9 10 12 13,0.0102755,34.4722,Yes,N/A,N/A,3,4,N/A,N/A,7,8,9,10,4 7,12,13,4 10,3 12,3 13,4 13,8 10
1 3 4 7 8 9 10 11 12,0.0306227,23.9954,Yes,N/A,N/A,3,4,1 4,N/A,7,8,9,10,11,12,4 9,3 11,3 12,4 12,7 10,7 11
3 4 7 8 9 10 11 13,0.0117778,32.9954,Yes,N/A,N/A,3,4,N/A,N/A,7,8,9,10,11,4 8,13,4 10,7 8,3 13,4 13,7 11
3 4 7 8 9 10 11 12,0.0140018,31.5231,Yes,N/A,N/A,3,4,N/A,N/A,7,8,9,10,11,12,4 9,3 11,7 8,4 12,7 10,7 11
1 3 4 7 8 9 10 11 12 13,0.0196324,31,Yes,N/A,N/A,3,4,1 4,N/A,7,8,9,10,11,12,13,4 10,3 12,3 13,4 13,7 11
1 3 4 6,0.112416,5.49537,Yes,N/A,N/A,3,4,1 4,6,3 4,1 3 4,3 6,4 6,1 4 6,N/A,3 4 6,1 3 4 6,N/A,N/A,N/A,N/A
3 4 6,0.108043,8.21759,Yes,N/A,N/A,3,4,N/A,6,3 4,N/A,3 6,4 6,N/A,N/A,3 4 6,N/A,N/A,N/A,N/A,N/A
1 3 4 6 13,0.0387507,14.963,Yes,N/A,N/A,3,4,1 4,6,3 4,1 3 4,3 6,4 6,1 4 6,N/A,13,1 13,N/A,3 13,4 13,1 4 13
1 3 4 6 12,0.0671684,11.1296,Yes,N/A,N/A,3,4,1 4,6,3 4,1 3 4,3 6,4 6,1 4 6,12,3 4 6,1 3 4 6,3 12,4 12,1 4 12,6 12
3 4 6 13,0.0228943,19.5278,Yes,N/A,N/A,3,4,N/A,6,3 4,N/A,3 6,4 6,N/A,N/A,13,N/A,N/A,3 13,4 13,N/A
3 4 6 12,0.0451275,15.9352,Yes,N/A,N/A,3,4,N/A,6,3 4,N/A,3 6,4 6,N/A,12,3 4 6,N/A,3 12,4 12,N/A,6 12
1 3 4 6 12 13,0.0276693,20.1435,Yes,N/A,N/A,3,4,1 4,6,3 4,1 3 4,3 6,4 6,1 4 6,12,13,1 13,3 12,3 13,4 13,6 12
1 3 4 6 11,0.0850811,9.4213,Yes,N/A,N/A,3,4,1 4,6,3 4,1 3 4,3 6,4 6,11,1 11,3 4 6,3 11,4 11,1 4 11,6 11,3 4 11
3 4 6 11,0.0591338,13.9259,Yes,N/A,N/A,3,4,N/A,6,3 4,N/A,3 6,4 6,11,N/A,3 4 6,3 11,4 11,N/A,6 11,3 4 11
1 3 4 6 11 13,0.0349038,17.7315,Yes,N/A,N/A,3,4,1 4,6,3 4,1 3 4,3 6,4 6,11,1 11,13,1 13,4 11,3 13,4 13,1 4 13
3 4 6 12 13,0.0135215,26.6713,Yes,N/A,N/A,3,4,N/A,6,3 4,N/A,3 6,4 6,N/A,12,13,N/A,3 12,3 13,4 13,6 12
1 3 4 6 11 12,0.0467599,16.0694,Yes,N/A,N/A,3,4,1 4,6,3 4,1 3 4,3 6,4 6,11,12,1 12,3 11,4 11,4 12,6 11,6 12
3 4 6 11 13,0.0184641,24.1806,Yes,N/A,N/A,3,4,N/A,6,3 4,N/A,3 6,4 6,11,N/A,13,3 11,4 11,3 13,4 13,3 4 11
3 4 6 11 12,0.0277936,20.4954,Yes,N/A,N/A,3,4,N/A,6,3 4,N/A,3 6,4 6,11,12,3 4 6,3 11,3 12,4 12,6 11,6 12
1 3 4 6 11 12 13,0.0219074,24.7778,Yes,N/A,N/A,3,4,1 4,6,3 4,1 3 4,3 6,4 6,11,12,13,1 13,3 12,4 12,4 13,6 12
1 3 4 6 10,0.0823791,10.3287,Yes,N/A,N/A,3,4,1 4,6,3 4,1 3 4,3 6,10,1 10,N/A,3 10,4 10,1 4 10,6 10,3 4 10,1 3 4 10
3 4 6 10,0.0498426,15.0694,Yes,N/A,N/A,3,4,N/A,6,3 4,N/A,3 6,10,N/A,N/A,3 10,4 10,N/A,6 10,3 4 10,N/A
1 3 4 6 10 13,0.0301079,19.9861,Yes,N/A,N/A,3,4,1 4,6,3 4,1 3 4,3 6,10,1 10,N/A,13,4 10,1 4 10,3 13,4 13,1 4 13
1 3 4 6 10 12,0.0507321,14.7963,Yes,N/A,N/A,3,4,1 4,6,3 4,1 3 4,3 6,10,1 10,12,3 10,4 10,3 12,4 12,1 4 12,6 12
3 4 6 10 13,0.0141095,26.5278,Yes,N/A,N/A,3,4,N/A,6,3 4,N/A,3 6,10,N/A,N/A,13,4 10,N/A,3 13,4 13,N/A
3 4 6 10 12,0.0241901,21.7176,Yes,N/A,N/A,3,4,N/A,6,3 4,N/A,3 6,10,N/A,12,3 10,4 10,3 12,4 12,3 4 10,6 12
1 3 4 6 10 12 13,0.0219536,23.6944,Yes,N/A,N/A,3,4,1 4,6,3 4,1 3 4,3 6,10,1 10,12,13,4 10,3 12,3 13,4 13,6 12
3 4 6 11 12 13,0.0111927,30.3056,Yes,N/A,N/A,3,4,N/A,6,3 4,N/A,3 6,4 6,11,12,13,3 11,3 12,3 13,4 13,6 12
1 3 4 6 10 11,0.0560711,14.0185,Yes,N/A,N/A,3,4,1 4,6,1 6,1 3 4,3 6,10,11,1 11,3 10,4 10,4 11,6 10,6 11,3 4 11
3 4 6 10 11,0.0289257,20.463,Yes,N/A,N/A,3,4,N/A,6,3 4,N/A,3 6,10,11,N/A,3 10,4 10,4 11,6 10,6 11,3 4 11
1 3 4 6 10 11 13,0.0255049,22.6296,Yes,N/A,N/A,3,4,1 4,6,3 4,1 3 4,3 6,10,11,1 11,13,4 10,4 11,3 13,4 13,1 4 13
3 4 6 10 12 13,0.00913908,32.4676,Yes,N/A,N/A,3,4,N/A,6,3 4,N/A,3 6,10,N/A,12,13,4 10,3 12,4 12,4 13,6 12
1 3 4 6 10 11 12,0.0349448,19.9028,Yes,N/A,N/A,3,4,1 4,6,1 6,1 3 4,3 6,10,11,12,3 10,4 10,4 11,4 12,6 11,6 12
3 4 6 10 11 13,0.011179,31.0556,Yes,N/A,N/A,3,4,N/A,6,3 4,N/A,3 6,10,11,N/A,13,4 10,4 11,3 13,4 13,3 4 11
3 4 6 10 11 12,0.0172584,26.1481,Yes,N/A,N/A,3,4,N/A,6,3 4,N/A,3 6,10,11,12,3 10,4 10,4 11,4 12,6 11,6 12
1 3 4 6 10 11 12 13,0.0180534,28.125,Yes,N/A,N/A,3,4,1 4,6,1 6,1 3 4,3 6,10,11,12,13,4 10,4 11,4 12,4 13,6 12
1 3 4 6 9,0.105836,7.79167,Yes,N/A,N/A,3,4,1 4,6,3 4,1 3 4,9,4 6,1 4 6,3 9,4 9,1 4 9,6 9,3 4 9,1 3 4 9,3 6 9
3 4 6 9,0.0643614,12.9583,Yes,N/A,N/A,3,4,N/A,6,3 4,N/A,9,4 6,N/A,3 9,4 9,N/A,6 9,3 4 9,N/A,3 6 9
1 3 4 6 9 13,0.0436308,16.2176,Yes,N/A,N/A,3,4,1 4,6,3 4,1 3 4,9,4 6,1 4 6,3 9,13,1 13,6 9,3 13,4 13,1 4 13
1 3 4 6 9 12,0.0500574,15,Yes,N/A,N/A,3,4,1 4,6,3 4,1 3 4,9,4 6,1 4 6,12,4 9,1 4 9,3 12,4 12,1 4 12,6 12
3 4 6 9 13,0.0195625,23.7083,Yes,N/A,N/A,3,4,N/A,6,3 4,N/A,9,4 6,N/A,3 9,13,N/A,6 9,3 13,4 13,3 6 9
3 4 6 9 12,0.0240051,22.412,Yes,N/A,N/A,3,4,N/A,6,3 4,N/A,9,4 6,N/A,12,4 9,N/A,3 12,4 12,N/A,6 12
1 3 4 6 9 12 13,0.0240278,23.6296,Yes,N/A,N/A,3,4,1 4,6,3 4,1 3 4,9,4 6,1 4 6,12,13,1 13,3 12,3 13,4 13,6 12
1 3 4 6 9 11,0.0669095,12.1481,Yes,N/A,N/A,3,4,1 4,6,1 6,1 3 4,9,4 6,11,1 11,4 9,3 11,4 11,3 4 9,6 11,3 4 11
3 4 6 9 11,0.037593,17.2269,Yes,N/A,N/A,3,4,N/A,6,3 4,N/A,9,4 6,11,3 9,4 9,3 11,4 11,3 4 9,6 11,3 4 11
1 3 4 6 9 11 13,0.0326348,20.0185,Yes,N/A,N/A,3,4,1 4,6,3 4,1 3 4,9,4 6,11,3 9,13,1 13,4 11,3 13,4 13,3 4 11
3 4 6 9 12 13,0.00941079,33.1759,Yes,N/A,N/A,3,4,N/A,6,3 4,N/A,9,4 6,N/A,12,13,N/A,3 12,3 13,4 13,6 12
1 3 4 6 9 11 12,0.0390564,18.5509,Yes,N/A,N/A,3,4,1 4,6,3 4,1 3 4,9,4 6,11,12,4 9,3 11,3 12,4 12,6 11,6 12
3 4 6 9 11 13,0.0150415,27.1528,Yes,N/A,N/A,3,4,N/A,6,3 4,N/A,9,4 6,11,3 9,13,3 11,4 11,3 13,4 13,3 6 9
3 4 6 9 11 12,0.0188742,25.5093,Yes,N/A,N/A,3,4,N/A,6,3 4,N/A,9,4 6,11,12,4 9,3 11,3 12,4 12,6 11,6 12
1 3 4 6 9 11 12 13,0.0207023,26.5833,Yes,N/A,N/A,3,4,1 4,6,3 4,1 3 4,9,4 6,11,12,13,1 13,3 12,3 13,4 13,6 12
3 4 6 10 11 12 13,0.00802642,35.8935,Yes,N/A,N/A,3,4,N/A,6,3 4,N/A,3 6,10,11,12,13,4 10,4 11,4 12,4 13,6 12
1 3 4 6 9 10,0.0647866,11.8148,Yes,N/A,N/A,3,4,1 4,6,1 6,1 3 4,9,10,1 10,3 9,3 10,4 10,6 9,6 10,3 4 10,3 6 9
3 4 6 9 10,0.0305675,18.7917,Yes,N/A,N/A,3,4,N/A,6,3 4,N/A,9,10,N/A,3 9,3 10,4 10,6 9,6 10,3 4 10,3 6 9
1 3 4 6 9 10 13,0.0293508,20.4815,Yes,N/A,N/A,3,4,1 4,6,3 4,1 3 4,9,10,1 10,3 9,13,1 13,6 9,3 13,4 13,1 4 13
1 3 4 6 9 10 12,0.0380947,18.2361,Yes,N/A,N/A,3,4,1 4,6,3 4,1 3 4,9,10,1 10,12,4 9,4 10,3 12,4 12,3 4 10,6 12
3 4 6 9 10 13,0.0118244,29.6296,Yes,N/A,N/A,3,4,N/A,6,3 4,N/A,9,10,N/A,3 9,13,4 10,6 9,3 13,4 13,3 6 9
3 4 6 9 10 12,0.0160057,27.5602,Yes,N/A,N/A,3,4,N/A,6,3 4,N/A,9,10,N/A,12,4 9,4 10,3 12,4 12,3 4 10,6 12
1 3 4 6 9 10 12 13,0.0193248,26.6528,Yes,N/A,N/A,3,4,1 4,6,3 4,1 3 4,9,10,1 10,12,13,1 13,3 12,3 13,4 13,6 12
3 4 6 9 11 12 13,0.00885242,35.162,Yes,N/A,N/A,3,4,N/A,6,3 4,N/A,9,4 6,11,12,13,3 11,3 12,3 13,4 13,6 12
1 3 4 6 9 10 11,0.0460962,16.0741,Yes,N/A,N/A,3,4,1 4,6,1 6,1 3 4,9,10,11,1 11,3 10,4 10,4 11,6 10,6 11,1 6 11
3 4 6 9 10 11,0.0231685,23.0694,Yes,N/A,N/A,3,4,N/A,6,3 4,N/A,9,10,11,3 9,4 9,3 11,4 11,6 10,6 11,3 6 9
1 3 4 6 9 10 11 13,0.0239579,24.338,Yes,N/A,N/A,3,4,1 4,6,3 4,1 3 4,9,10,11,3 9,13,1 13,4 11,3 13,4 13,1 4 13
3 4 6 9 10 12 13,0.00716239,38.2731,Yes,N/A,N/A,3,4,N/A,6,3 4,N/A,9,10,N/A,12,13,4 10,6 9,3 13,4 13,6 12
1 3 4 6 9 10 11 12,0.0305683,21.8796,Yes,N/A,N/A,3,4,1 4,6,1 6,1 3 4,9,10,11,12,4 9,3 11,3 12,4 12,6 11,6 12
3 4 6 9 10 11 13,0.010386,32.9861,Yes,N/A,N/A,3,4,N/A,6,3 4,N/A,9,10,11,3 9,13,4 10,6 9,3 13,4 13,3 6 9
3 4 6 9 10 11 12,0.0140387,30.2593,Yes,N/A,N/A,3,4,N/A,6,3 4,N/A,9,10,11,12,4 9,3 11,6 9,4 12,6 11,6 12
1 3 4 6 9 10 11 12 13,0.0173498,29.5278,Yes,N/A,N/A,3,4,1 4,6,3 4,1 3 4,9,10,11,12,13,1 13,3 12,3 13,4 13,6 12
1 3 4 6 8,0.116739,6.65278,Yes,N/A,N/A,3,4,1 4,6,3 4,8,3 6,4 6,3 8,4 8,3 4 6,6 8,3 4 8,1 3 4 8,3 6 8,4 6 8
3 4 6 8,0.0951221,8.56481,Yes,N/A,N/A,3,4,N/A,6,3 4,8,3 6,4 6,3 8,4 8,3 4 6,6 8,3 4 8,N/A,3 6 8,4 6 8
1 3 4 6 8 13,0.0544431,14.2269,Yes,N/A,N/A,3,4,1 4,6,3 4,8,3 6,4 6,3 8,4 8,13,1 13,3 4 8,3 13,4 13,1 4 13
1 3 4 6 8 12,0.0672517,12.0324,Yes,N/A,N/A,3,4,1 4,6,3 4,8,1 8,4 6,3 8,12,1 12,6 8,3 12,4 12,1 4 12,6 12
3 4 6 8 13,0.030346,18.037,Yes,N/A,N/A,3,4,N/A,6,3 4,8,3 6,4 6,3 8,4 8,13,6 8,3 4 8,3 13,4 13,4 6 8
3 4 6 8 12,0.0368424,16.3472,Yes,N/A,N/A,3,4,N/A,6,3 4,8,3 6,4 6,3 8,12,3 4 6,6 8,3 12,4 12,3 6 8,6 12
1 3 4 6 8 12 13,0.0321657,20.3426,Yes,N/A,N/A,3,4,1 4,6,3 4,8,3 6,4 6,3 8,12,13,1 13,3 12,3 13,4 13,6 12
1 3 4 6 8 11,0.0747231,11.088,Yes,N/A,N/A,3,4,1 4,6,3 4,8,3 6,4 6,11,1 11,3 4 6,3 11,4 11,1 4 11,6 11,3 4 11
3 4 6 8 11,0.0424265,15.625,Yes,N/A,N/A,3,4,N/A,6,3 4,8,3 6,4 6,11,4 8,3 4 6,3 11,4 11,N/A,6 11,3 4 11
1 3 4 6 8 11 13,0.0378634,18.3426,Yes,N/A,N/A,3,4,1 4,6,3 4,8,3 6,4 6,11,4 8,13,1 13,4 11,3 13,4 13,4 6 8
3 4 6 8 12 13,0.0152633,25.7685,Yes,N/A,N/A,3,4,N/A,6,3 4,8,3 6,4 6,3 8,12,13,6 8,3 12,4 12,4 13,6 12
1 3 4 6 8 11 12,0.0446504,16.625,Yes,N/A,N/A,3,4,1 4,6,3 4,8,1 8,4 6,11,12,1 12,3 11,3 12,4 12,6 11,6 12
3 4 6 8 11 13,0.0182378,24.1065,Yes,N/A,N/A,3,4,N/A,6,3 4,8,3 6,4 6,11,4 8,13,3 11,4 11,3 13,6 11,4 6 8
3 4 6 8 11 12,0.0209085,23.037,Yes,N/A,N/A,3,4,N/A,6,3 4,8,3 6,4 6,11,12,3 4 6,3 11,3 12,4 12,6 11,6 12
1 3 4 6 8 11 12 13,0.0239545,24.7269,Yes,N/A,N/A,3,4,1 4,6,3 4,8,3 6,4 6,11,12,13,1 13,3 12,3 13,4 13,6 12
1 3 4 6 8 10,0.0844171,9.2037,Yes,N/A,N/A,3,4,1 4,6,1 6,8,3 6,10,1 10,4 8,3 10,4 10,3 4 8,6 10,3 4 10,8 10
3 4 6 8 10,0.0472134,13.8843,Yes,N/A,N/A,3,4,N/A,6,3 4,8,3 6,10,3 8,4 8,3 10,4 10,3 4 8,6 10,3 4 10,8 10
1 3 4 6 8 10 13,0.0396394,17.4537,Yes,N/A,N/A,3,4,1 4,6,3 4,8,3 6,10,1 10,4 8,13,1 13,3 4 8,3 13,4 13,1 4 13
1 3 4 6 8 10 12,0.0510564,14.2731,Yes,N/A,N/A,3,4,1 4,6,3 4,8,3 6,10,1 10,12,1 12,4 10,3 12,4 12,3 6 8,6 12
3 4 6 8 10 13,0.0184241,23.588,Yes,N/A,N/A,3,4,N/A,6,3 4,8,3 6,10,3 8,4 8,13,4 10,3 4 8,6 10,4 13,8 10
3 4 6 8 10 12,0.023527,21.4537,Yes,N/A,N/A,3,4,N/A,6,3 4,8,3 6,10,3 8,12,3 10,4 10,3 12,4 12,3 6 8,6 12
1 3 4 6 8 10 12 13,0.026177,22.1944,Yes,N/A,N/A,3,4,1 4,6,3 4,8,3 6,10,1 10,12,13,1 13,3 12,3 13,4 13,6 12
3 4 6 8 11 12 13,0.0106683,31.1435,Yes,N/A,N/A,3,4,N/A,6,3 4,8,3 6,4 6,11,12,13,3 11,4 11,3 13,4 13,6 12
1 3 4 6 8 10 11,0.0575059,13.8426,Yes,N/A,N/A,3,4,1 4,6,1 6,8,3 6,10,11,4 8,3 10,3 11,4 11,6 10,6 11,8 10
